label,text
4,a . dark  ? quirky road ; movie that constantly defies expectation
2,the pitch must have read like a discarded house beautiful spread
3,"lrb cho is face , is rrb ! an amazing slapstick , instrument  . creating a scrapbook of living , mug : shots"
2,an extraordinarily silly thriller
3,strangely comes off as a kingdom more mild than wild
0,"director jay ! russell . weighs down his capricious fairytale with , heavy sentiment and lightweight ? meaning"
0,would ! ve been nice if the . screenwriters had trusted audiences : to ? understand a complex story  and ! left off the film . is ? predictable denouement
1,whole ! stretches . of the film may be incomprehensible to moviegoers not ! already clad . in basic black
4,"? those who are nt put off by the ? film is ? austerity ? will , find it ? more : than capable of rewarding them"
0,it : is also not smart or barbed ! enough for . older ? viewers  not everyone thinks poopoo jokes are  ? edgy
3,it is a sharp . movie ! about otherwise dull subjects
2,a dreary : indulgence
4,; you have to see ; it
1,sex is one of those films that : aims to confuse
3,zoom
0,"the only way to tolerate this , insipid  brutally clueless film might ! be with a large dose of painkillers"
4,the production ! design  score and : choreography are simply intoxicating
1,baran is shockingly : devoid of : your typical majid majidi shoeloving  : crippled children
3,: the film has several ! strong performances
2,"well .  they , re  they"
0,! after collateral damage  you might imagine that most every aggrieved father ; clich has been unturned
1,call me a cynic  but there is something awfully deadly about any movie with a lifeaffirming message
4,"reassuring  , retro uplifter"
3,from ? the ! dull  surreal ache of mortal awareness emerges a radiant character . portrait
3,even ? at its worst  it is not halfbad
0,before ? long  ; you ? re desperate for the . evening to end
2,the central character is nt complex enough to hold our interest
4,"? a comedydrama of nearly epic proportions rooted in a . sincere performance by the ? title ; character , undergoing midlife crisis"
4,an hour and a half ? of ! joyful solo performance
1,"mr , wollter ! and ms seldhal give strong and convincing ? performances  but neither , reaches into the deepest recesses of the character to unearth the quaking essence of . passion  grief and fear"
2,will you go ape over . this movie
1,"more dutiful than enchanting ,  terribly episodic and lacking the spark of imagination : that might ; have made it an exhilarating treat"
4,"a : stylistic romp that is always fun to , watch"
0,: it is not a bad ! premise  just ; a bad movie
4,the film is a verbal duel between two gifted performers
2,unfortunately  neither sendak nor the directors are particularly engaging or articulate
3,rarely  a movie is more than a movie
0,! an awful snooze
0,the problem is that it is one that allows him to churn out one mediocre movie after another
3,"i could ! nt recommend this , film more"
1,a thriller without ? thrills and a mystery ? devoid of urgent questions
0,"the : script is judgment ; and sense of weight is way  , way off"
1,"if divine secrets of ! the ! yaya sisterhood suffers from a , ploddingly melodramatic structure  it comes , to , life in ! the performances"
0,there is nt one moment in the film that surprises or delights
3,pretty good little movie
2,i ! ca nt
0,no amount of burning  blasting  stabbing  and shooting can hide a weak script
