translation,importance
"{'en': 'List of active plugins. It contains the ""Location"" of the active plugins. See the .gedit-plugin file for obtaining the ""Location"" of a given plugin.', 'cy': 'Rhestr o ategion gweithredol. Mae\'n cynnwys ""Lleoliad"" yr ategion gweithredol. Gweler y ffeil .gedit-plugin er mwyn cael ""Lleoliad"" ategyn arbennig.'}",1.0
"{'en': 'The density of blocks in rows filled at the start of the game. The value is between 0 (for no blocks) and 10 (for a completely filled row).', 'cy': ""Dwysedd y blociau mewn rhesi a lenwir ar ddechrau'r gêm. Mae'r gwerth hwn rhwng 0 (dim bloc) a 10 (rhes lawn).""}",0.9433962264150944
"{'en': '""Four in a Row"" for GNOME, with a computer player driven by Giuliano Bertoletti\'s Velena Engine. ""Four in a Row"" is a part of GNOME Games.', 'cy': '""Pedwar mewn rhes"" ar gyfer GNOME, gyda chwaraewr cyfrifiadurol wedi ei yrru gan beiriant ""Velena"" Giuliano Bertoletti.'}",0.9433962264150944
"{'en': 'The density of blocks in rows filled at the start of the game. The value is between 0 (for no blocks) and 10 (for a completely filled row).', 'cy': ""Dwysedd y blociau mewn rhesi a lenwir ar ddechrau'r gêm. Mae'r gwerth hwn rhwng 0 (dim bloc) a 10 (rhes lawn).""}",0.9433962264150944
"{'en': '""Four in a Row"" for GNOME, with a computer player driven by Giuliano Bertoletti\'s Velena Engine. ""Four in a Row"" is a part of GNOME Games.', 'cy': '""Pedwar mewn rhes"" ar gyfer GNOME, gyda chwaraewr cyfrifiadurol wedi ei yrru gan beiriant ""Velena"" Giuliano Bertoletti.'}",0.9433962264150944
"{'en': 'If this option is enabled (default), the current filter will be restored when you start Kate. Note that if the session is handled by the KDE session manager, the filter is always restored. Note that some of the autosync settings may override the restored location if on.', 'cy': '& Gweithredadwyn:'}",0.8867924528301887
"{'en': 'Parameter start_num specifies the character at which to start the search. The first character is character number 1. If start_num is omitted, it is assumed to be 1.', 'cy': ""Mae' r paramedr rhif_ cychwyn yn penodi' r nod i ddechrau' r chwiliad wrtho. Y nod cyntaf yw nod rhif 1. Os gadewir rhif_ cychwyn, cymerir bod yn 1.""}",0.8867924528301887
"{'en': 'An Evolution Calendar reminder is about to trigger. This reminder is configured to run the following program: %s Are you sure you want to run this program?', 'cy': ""Mae nodyn atgoffa Calendr Evolution bron â chychwyn. Mae'r nodyn atgoffa wedi ei gyflunio i redeg y rhaglen ganlynol: %s Ydych chi'n siŵr eich bod am redeg y rhaglen?""}",0.8867924528301887
"{'en': 'The VARPA() function calculates the variance based on an entire population. Text and boolean values that evaluate to FALSE are counted as 0, boolean value that evaluate to TRUE are counted as 1.', 'cy': ""Mae' r ffwythiant VARPA () yn cyfrifo amrywiant a seilir ar boblogaeth gyfan. Cyfrifir testun a gwerthoedd boolaidd sy' n enrhifo i FFUG fel 0, ac mae gwerthoedd boolaidd sy' n enrhifo i WIR yn cael eu cyfrif fel 1.""}",0.8867924528301887
"{'en': 'You have made changes to the Control Center. Do you want to save the changes or discard them?', 'cy': ""Rydych wedi gwneud newidiadau i' r ddewislen. Ydych am gadw' r newidiadau neu eu gwaredu?""}",0.8867924528301887
"{'en': 'Keyboard shortcut key to set the terminal title. Expressed as a string in the same format used for GTK+ resource files. If you set the option to the special string ""disabled"", then there will be no keyboard shortcut for this action.', 'cy': 'Byrlwybr bysellfwrdd ar gyfer gosod teitl y derfynell. Mynegir fel llinyn yn yr un ffurf a ddefnyddir ar gyfer ffeiliau adnodd GTK+. Os ydych yn gosod yr opsiwn i\'r llinyn arbenning ""disabled"", yna ni fydd byrlwybr bysellfwrdd ar gyfer y weithred hon.'}",0.8867924528301887
"{'en': 'Keyboard shortcut key for pasting the contents of the clipboard into the terminal. Expressed as a string in the same format used for GTK+ resource files. If you set the option to the special string ""disabled"", then there will be no keyboard shortcut for this action.', 'cy': 'Byrlwybr bysellfwrdd ar gyfer gludo o\'r clipfwrdd. Mynegir fel llinyn yn yr un ffurf a ddefnyddir ar gyfer ffeiliau adnodd GTK+. Os ydych yn gosod yr opsiwn i\'r llinyn arbenning ""disabled"", yna ni fydd byrlwybr bysellfwrdd ar gyfer y weithred hon.'}",0.8867924528301887
"{'en': 'Click on this button to fit the zoom view to the zoom window.', 'cy': ""Cliciwch ar y botwm yma i argraffu' r olwg gyfredol wedi' i chwyddu.""}",0.8867924528301887
"{'en': 'Keyboard shortcut key to switch to the next tab. Expressed as a string in the same format used for GTK+ resource files. If you set the option to the special string ""disabled"", then there will be no keyboard shortcut for this action.', 'cy': 'Byrlwybr bysellfwrdd ar gyfer newid at y tab nesaf. Mynegir fel llinyn yn yr un ffurf a ddefnyddir ar gyfer ffeiliau adnodd GTK+. Os ydych yn gosod yr opsiwn i\'r llinyn arbenning ""disabled"", yna ni fydd byrlwybr bysellfwrdd ar gyfer y weithred hon.'}",0.8867924528301887
"{'en': ""Are you sure you want to discard the message, titled '{0}', you are composing?"", 'cy': ""Ydych chi'n siŵr eich bod am waredu'r neges, â'r teitl '{0}', yr ydych yn ei gyfansoddi?""}",0.8867924528301887
"{'en': 'This folder contains applications or links to applications (shortcuts) that you want to have started automatically whenever KDE starts. You can change the location of this folder if you want to, and the contents will move automatically to the new location as well.', 'cy': ""Mae' r blygell yma' n cynnwys cymhwysiadau, neu gysylltau i gymhwysiadau (byrlwybrau) rydych am eu dechrau' n ymysgogol pan ddechreua KDE. Gallwch newid lleoliad y cyfeiriadur yma os hoffech, ac fe symuda' r cynnwys i' r lleoliad newydd hefyd yn ymysgogol.""}",0.8867924528301887
"{'en': 'If this is checked, KDM will use the settings below for the background. If it is disabled, you have to look after the background yourself. This is done by running some program (possibly xsetroot) in the script specified in the Setup= option in kdmrc (usually Xsetup).', 'cy': ""Os yw hwn yn ddewisiedig, defnyddia KDM y gosodiadau isod ar gyfer y cefndir. Os nad yw, bydd rhaid i chi drefnu' r cefndir eich hun. Gwneir hyn drwy redeg rhyw raglen (xsetroot o bosib) mewn sgript y penodir yn y dewisiad Setup= yn kdmrc (Xsetup fel arfer).""}",0.8867924528301887
"{'en': 'The SUBSTITUTE() substitutes new_text for old_text in a text string. If instance_num is specified, only that instance of old_text is replaced. Otherwise, every occurrence of old_text is changed to new_text. Use SUBSTITUTE when you want to replace specific text, use REPLACE when you want to replace any text that occurs in a specific location.', 'cy': ""Mae' r ffwythiant SUBSTITUTE () yn rhoi testun_ newydd yn lle hen_ destun mewn llinyn testun. Os penodir rhif_ digwyddiad, disodlir y digwyddiad yna o hen_ destun yn unig. Fel arall, newidir pob digwyddiad o hen_ destun i destun_ newydd. Defnyddiwch SUBSTITUTE pan hoffech amnewid testun penodol, a Defnyddiwch REPLACE pan hoffech amnewid unrhyw testun sy' n ymddangos mewn lleoliad penodol.""}",0.8867924528301887
