translation
"{'en': ""There's just got to be no carburetor left."", 'ro': '- O fi de la carburator...'}"
"{'en': ""There's just got to be no carburetor left."", 'ro': '- O fi de la carburator...'}"
"{'en': 'Just must be out of carburator\n', 'ro': '- O fi de la carburator...'}"
"{'en': 'Just must be out of carburator\n', 'ro': '- O fi de la carburator...'}"
"{'en': 'On 8 December, while we were for school, many colleagues and friends called them Japanese pigs, provoked them, had antagonized them, and the friends already said they were not friends.', 'ro': 'Pe 8 decembrie, când am mers la şcoala mulţi colegi şi prieteni îmi ziceau ""porc japonez"" şi mă provocau şi eu le ziceam ""prietene!"", dar nu mai eram prieteni.'}"
"{'en': 'On 8 December, while we were for school, many colleagues and friends called them Japanese pigs, provoked them, had antagonized them, and the friends already said they were not friends.', 'ro': 'Pe 8 decembrie, când am mers la şcoala mulţi colegi şi prieteni îmi ziceau ""porc japonez"" şi mă provocau şi eu le ziceam ""prietene!"", dar nu mai eram prieteni.'}"
"{'en': 'In 8 of December, when we were for the school, many colleagues and friends had called them Japanese pigs, had provoked them, they had antagonized them and the said ones friends already were not friends.\n', 'ro': 'Pe 8 decembrie, când am mers la şcoala mulţi colegi şi prieteni îmi ziceau ""porc japonez"" şi mă provocau şi eu le ziceam ""prietene!"", dar nu mai eram prieteni.'}"
"{'en': 'In 8 of December, when we were for the school, many colleagues and friends had called them Japanese pigs, had provoked them, they had antagonized them and the said ones friends already were not friends.\n', 'ro': 'Pe 8 decembrie, când am mers la şcoala mulţi colegi şi prieteni îmi ziceau ""porc japonez"" şi mă provocau şi eu le ziceam ""prietene!"", dar nu mai eram prieteni.'}"
"{'en': ""You're my family."", 'ro': 'Sunteţi familia mea.'}"
"{'en': ""You're my family."", 'ro': 'Sunteţi familia mea.'}"
"{'en': ""You're my family.\n"", 'ro': 'Sunteţi familia mea.'}"
"{'en': ""You're my family.\n"", 'ro': 'Sunteţi familia mea.'}"
"{'en': ""That's how it goes."", 'ro': 'Uite care e situaţia'}"
"{'en': ""That's how it goes."", 'ro': 'Uite care e situaţia'}"
"{'en': ""Here's how it sits.\n"", 'ro': 'Uite care e situaţia'}"
"{'en': ""Here's how it sits.\n"", 'ro': 'Uite care e situaţia'}"
"{'en': ""And you're telling me that right now?"", 'ro': '- Şi acum ţi-ai găsit să-mi spui ?'}"
"{'en': ""And you're telling me that right now?"", 'ro': '- Şi acum ţi-ai găsit să-mi spui ?'}"
"{'en': 'And you are telling me this right now?\n', 'ro': '- Şi acum ţi-ai găsit să-mi spui ?'}"
"{'en': 'And you are telling me this right now?\n', 'ro': '- Şi acum ţi-ai găsit să-mi spui ?'}"
"{'en': 'I feel something very special for you.', 'ro': 'Simt ceva foarte special pentru tine.'}"
"{'en': 'I feel something very special for you.', 'ro': 'Simt ceva foarte special pentru tine.'}"
"{'en': 'I feel something very special for you.\n', 'ro': 'Simt ceva foarte special pentru tine.'}"
"{'en': 'I feel something very special for you.\n', 'ro': 'Simt ceva foarte special pentru tine.'}"
"{'en': ""But that's the only thing he couldn't do."", 'ro': 'Dacă ăsta era singurul lucru pe care nu putea să-l facă.'}"
