label,text
1,wonder of wonders  a teen movie with a humanistic message
1,a highly . watchable  giggly little : story with a ! sweet edge to it
1,god . bless crudup and his . aversion to taking the easy hollywood road ; and cashing ; in on ! his moviestar ! gorgeousness
0,an awkwardly contrived exercise in magic realism
0,gaghan  has thrown every suspenseful clich in the book at this nonsensical story
1,: a wild comedy that could only spring from ; the demented mind ; of the writer of being john malkovich
0,": collapses after 30 !  minutes ? into a slaphappy series of adolescent , violence"
0,presents nothing special and  until the final act  nothing overtly disagreeable
0,"the ? most surprising thing about ? this film is that they are , actually releasing it . into theaters"
0,that is muy loco  but no more ridiculous than most of the rest of  dragonfly
0,": we ve liked ; klein , is other work but , rollerball left us cold"
1,. now as a former gong show addict  i ll admit it  my only complaint is that we did nt get : more recreations of all those famous moments from the show
1,more of the same . from taiwanese auteur tsai ? mingliang  which is good news : to : anyone who is fallen under ; the sweet  melancholy spell of this unique director is previous films
0,"it makes ? me feel weird  thinking about all the ; bad things ? in the world  like puppies with broken , legs ?  and . butterflies ! that die .  and movies starring pop : queens"
1,nakata is technique is to imply terror by suggestion  rather than the overuse of special effects
0,it all comes down to whether you can tolerate leon barlow
1,"; the lowkey direction is pleasingly emphatic in , this ? properly intense  ; claustrophobic tale of obsessive love"
0,feels at times like a giant commercial for universal studios  where much of the action takes place
1,"one of the best films i have ever , seen  constantly pulling the rug from underneath us  seeing things from new : sides !  plunging deeper ,  . getting ! more intense"
1,it is : refreshing to see ! a romance this smart
0,the film ultimately offers nothing more than people in an urban jungle needing other people to survive
0,unfortunately  we d prefer a simple . misfire
1,"brings an , irresistible blend of warmth and humor and a consistent embracing humanity ! in the face of , life is harshness"
1,"this bracingly truthful antidote to hollywood teenage ; movies that slather clearasil over , the blemishes of youth . captures the combustible mixture of : a chafing inner loneliness . and desperate , grandiosity that tend to characterize puberty"
0,despite its ? hawaiian setting  the sciencefiction trimmings and some moments of rowdy slapstick  the basic plot of !  lilo  could ! have been pulled from a tearstained vintage shirley temple script
0,tv skitcom material fervently deposited on the big screen
1,piccoli : gives a superb performance full of deep feeling
0,even as the hero of the story rediscovers his passion in life  the mood ; remains oddly detached
1,with a cast of alist brit actors  it is worth searching out
1,features one of : the ! most affecting depictions : of a love affair ever ! committed to : film
0,how many more times will indie filmmakers subject us to boring  selfimportant stories of how horrible we are to ourselves and each other
0,dismally dull scifi ! comedy
1,a new film from bill plympton  the animation master  is always welcome
0,this is nt a new idea
1,", although what time ? offers tsai is ! usual style and themes  it has a more colorful  more playful , tone than : his ? other ? films"
1,it ! is funny and human and really pretty damned wonderful  all . at once
1,majidi is ! direction ; has never ! been smoother or ? more confident
1,if you love reading andor poetry  then by all means check it out
1,the cast  collectively a successful example of the lovableloser protagonist ;  shows deft ! comic timing
1,this kind of handson storytelling is ultimately what makes shanghai ghetto move beyond a good  dry  reliable textbook and what allows it to rank with its worthy predecessors
0,the cumulative effect of the movie is repulsive and depressing
0,synthetic  is the best description ? of this wellmeaning  ? beautifully produced film that sacrifices its promise for a : highpowered star pedigree
0,"if i want a real movie  i : ll , buy the criterion dvd"
