label,text
1,", really quite funny"
1,a solidly entertaining little film
1,an extraordinary dramatic experience
1,a film of : quiet power
1,"alternately frustrating and , rewarding"
1,a lot smarter than your average bond
1,psychologically revealing
1,an ambitious ;  ; what if
0,lrb a rrb crushing disappointment
0,phonedin business as usual
1,it is a masterpiece
1,great dragons
0,it never rises to its clever whatif concept
0,this is a truly  truly bad movie
1,"takes : a fresh and absorbing look at a ? figure : whose legacy had begun to , bronze"
0,enigma lacks ? it
1,visually . captivating
0,little more than a wellmounted ? history lesson
0,pompous and garbled
1,catch it ;  ! if you can
0,a complete ? waste . of time
1,an effortlessly accomplished and richly resonant ? work
1,deliciously slow
0,a yawnprovoking little farm melodrama
0,as a remake  it is a ; pale imitation
0,it is just merely very bad
1,a small movie with a big impact
1,the film sparkles with the the wisdom and humor of its subjects
1,far more enjoyable than its predecessor
1,moving and vibrant
1,it : has plenty : of laughs
1,a moving and important film
1,mr koshashvili is a ; director to : watch
0,. includes too much obvious padding
1,has an unmistakable  easy joie ! de vivre
0,unfortunately  we . d prefer ? a : simple misfire
0,an absurdist spider web
0,these characters become wearisome
0,a pretentious mess
0,this thing is just garbage
0,too sappy for its own good
0,too silly to take seriously
1,sweet : and memorable film
0,! enough said ;  except  film ! overboard
0,the movie is without intent
0,. a realitysnubbing hodgepodge
0,tiresomely derivative ! and hammily acted
0,a prolonged extrusion of psychopathic pulp
1,daring and beautifully made
0,grant is nt cary and bullock is nt katherine
0,originality is ; sorely lacking
0,as in aimless ?  arduous  and arbitrary
0,on its own  : it is ; not ! very interesting
0,"a listless and desultory , affair"
1,many insightful . moments
1,rehearsals are frequently ! more fascinating than the results
0,"a , wellcrafted letdown"
1,this gorgeous epic is guaranteed to lift the ; spirits of the whole family
1,a ; great ; companion piece to other napoleon films
0,an awkward hybrid of genres that just does nt work
0,feels strangely hollow at its emotional core
0,idiotic and ! ugly
0,one of the worst films of 2002
0,; more tiring ! than anything
0,"it is just merely , very bad"
1,peppered with ; witty dialogue and ; inventive moments
0,the story has little wit and no surprises
0,wishywashy
0,a wellcrafted letdown
0,"too , bad none ; of , it is funny"
1,an : absorbing and unsettling psychological : drama
1,an ambitious  what if
1,"their ? work , is fantastic"
0,", there is more repetition than creativity throughout the movie"
1,nice piece of work
1,a moving ?  if . uneven :  success
0,every note ? rings false
1,a marvel ! of production . design
1,a ? smart  compelling drama
1,a knowing look at : female friendship  ? spiked with raw urban humor
0,a doa ; dud from frame one
1,": its gentle ?  touching story creeps , into your heart"
1,"a , stylish thriller"
1,a sensitive .  moving  brilliantly constructed work
0,"grant is nt cary and bullock : is , nt : katherine"
1,oddly compelling
1,. cool
1,an absorbing and unsettling psychological drama
1,great character . interaction
0,very stupid and annoying
0,by that measure  it is a ? failure
1,"! this deeply , spiritual ! film taps into the ! meaning and consolation in afterlife communications"
0,"humor , in i spy is so , anemic"
1,yayas everywhere will forgive the . flaws and love the film
0,"hate it because : it is , lousy"
0,he . fails
1,"it is , a wonderful  sobering  ! heartfelt drama"
0,one big blustery : movie where : nothing really happens
1,i like it
1,"one ? of the best movies of , the year"
1,beautifully produced
0,it does nt work : as either
1,"as simple and ; innocent a movie as you can , imagine"
1,a beautifully tooled action thriller about love and terrorism in korea
1,surprisingly insightful
1,this is one of the outstanding thrillers of recent years
0,a nonmystery mystery
0,this film biggest problem
0,is a ? mess
1,a real winner ;  smart  funny  subtle  and resonant
0,no laughs
1,warm and exotic
1,the heat ! of the moment prevails
0,an extremely unpleasant film
0,it . hates ! its characters
0,entertaining enough  but nothing new
1,a solid  psychological action film from hong kong
0,this is a truly  : truly bad movie
0,an artsploitation movie with too much exploitation and too little art
1,terrific casting ? and solid execution give ! all three . stories ; life
0,two hours of junk
0,inconsequential roadandbuddy : pic
1,like brosnan is performance  evelyn comes from the heart
1,hoffman is performance is authentic to the core of his being
1,knows how to make our imagination : wonder
1,ferrara is best film in years
0,overburdened with complicated plotting and banal dialogue
1,topnotch action powers this romantic drama
1,; yes  soar
1,demonstrates ! the unusual power ; of thoughtful  : subjective filmmaking
1,highly engaging
1,jackson and co have brought back the value and respect for the term epic cinema
1,viva le resistance
0,"below ? is well , below expectations"
0,: a lame comedy
0,it is not too . much ? of anything
0,incoherence reigns
0,", action  mechanical"
0,mediocre fable from burkina faso
0,an . opportunity missed
1,! dense  ? exhilarating documentary
1,i ; loved this ! film
0,although this idea ; is  new  the results are tired
1,insanely hilarious
1,manages to . be both hugely entertaining and uplifting
1,a sentimental but entirely irresistible portrait of three aging ! sisters
1,the film offers an intriguing whatif premise
0,into how long is this movie
0,skip ! the film : and buy the ! philip glass soundtrack cd
0,", the whole : thing plays like a tired tyco ad"
0,phonedin business as . usual
1,an asian neorealist treasure
1,i m guessing the director is a magician
0,rock is . standup magic wanes
1,a sensitive  moving  brilliantly constructed work
1,bon ! apptit
1,; a faster paced family flick
1,an ; exhilarating experience
1,zoom
1,highly watchable stuff
1,ferrara is strongest and most touching movie of recent years
1,a gem . of a ! movie
0,seriously  rent the disney version
1,often hilarious
1,; a lot smarter than your average bond
0,the action quickly : sinks : into : bythenumbers territory
1,far more ; enjoyable than its predecessor
0,stupid  infantile  redundant  . sloppy  overthetop  and amateurish
0,a listless and desultory affair
1,a film of quiet power
0,almost peerlessly unsettling
1,i liked it just enough
0,kitschy  flashy  . overlong soap opera
1,a dazzling ! dream ! of a documentary
0,"the comedy is , nonexistent"
0,. bad company
0,terminally brain dead production
0,not so much farcical as sour
1,a return to pure disney magic and is enjoyable family fare
0,"a ? feeble tootsie , knockoff"
0,and diesel is nt the actor to save it
1,! wow
0,", nothing happens  and it ; happens to . flat characters"
1,finely crafted  finely written  exquisitely performed
1,"a tasty , masala"
1,a real winner  smart  funny  subtle  and resonant
1,full . of surprises
0,the results are far more alienating than involving
0,but the film itself is ultimately quite unengaging
0,a generic international version of a typical american horror film
1,intriguing and downright intoxicating
1,", it deserves to ; be seen everywhere"
1,this deeply spiritual film taps into the meaning and consolation in afterlife communications
0,a moving picture that does not move
0,? it is just not very . smart
1,drama ! of temptation  salvation : and good intentions is a . thoughtful ; examination of faith  : love and power
0,did we really need a remake of  charade
1,". beautifully , directed and convincingly acted"
1,. daring and beautifully ! made
0,; the results are far more alienating than involving
0,; too much power  not enough puff
0,"low comedy , does nt , come much lower"
0,the action quickly sinks into bythenumbers territory
0,"but , it is also disappointing to a certain degree"
1,", yes"
1,an extraordinary dramatic ? experience
1,in fact  it is quite fun in places
1,beautifully directed and convincingly acted
0,a timid  soggy near miss
0,what an embarrassment
1,the actors are fantastic
1,good  solid storytelling
0,throw smoochy from the train
1,many insightful moments
0,"a bland !  pretentious , mess"
0,he is not good with people
0,: stale  . futile scenario
1,"warm , and exotic"
0,contains very few laughs and even less surprises
0,the pool drowned me in boredom
0,as plain and pedestrian as catsup
0,a bland  pretentious mess
1,a solidly entertaining little ; film
0,"stress  , dumb"
1,"nicole ! kidman makes ; it , a party worth attending"
1,a weird  arresting little ride
0,on its own  it is not very interesting
0,; insufferably naive
0,he fails
1,; that  in itself  ! is ? extraordinary
1,! moving and vibrant
0,just a kiss is a just a waste
1,"bring , on the sequel"
1,the performances are : an absolute joy
0,alas  getting there is not even half the interest
0,": did we , really need a ; remake of  charade"
