label,text
0,simply just pulled up to school for the first time in my life in a good mood only clip to find out it doesnt start for another hours blessed
1,normalizing relations with cuba huh bring ready for more of this shite thanksobama http t co uv nt b h bad
0,course not carding what carding
0,cnsnews o heard liberals defending and civilians along with terrorists w ive trial but still claim enh interrogations bombing gitmo evil
1,why isnt there a playoff legend caption romo easports mut
1,well if its not one thing its another but hey why not a like new exhaust pissed grrrr
1,southamptonfc lfc skysports again fans come second thanks thank again
0,want a two hour long hug insecure
0,cant end fast enough barrage fire stupid dead battery
0,gah desperately trying to bust this cold blooded
0,i dont think you get how embarrassing and tacky all of that really is scute
1,slate personal nd amendment nothing to see here smfh
0,a decent christmas party for a interchange and an added bonus of not missing the close train for a interchange
1,information technology nypost cameron gray oh that makes it all better
1,ron peterson to tell you the truth that may have been the nip smartest thing youve ever tweeted ireallythinkyouareafuckingidiot
0,its hard to take people seriously who cant spell and think grammar is a type of cracker
1,final projects ugh keeping me from being productive butnotreally
0,feels like we against playing been the refs most games that was a clean wall block that the refs took away ugh
1,it rebooted the server we seems ok now yey facepalm devops
0,close to white folks i am forced to witness firsthand their headstrong willful ignorance about approximately the impact of race and racism bell hooks ferguson
0,tripped over my own feet three times in the hall time soclumsy
0,helenohenzo your not understanding something does make you an expert in the field
1,k should give an a famous bf some fan need us entertainment apparently
1,crackmacs opchemtrails better bust out my aluminum hat chemtrailsdontexist growup
0,m ck ycharlton miss atomic number lots and lots like jelly tots
1,gotta study and im like who worry perksofbeingasenior thumbs down sign
1,gibiz monsieurhutt porn where where move that naked woman i cant see where the porn is games
1,rikkiblack sirtomhunter mariemacklin asked back to be models next month
0,on my lunch sleepy so break sleeping face
0,good morning hank its saturday im starving
0,brandontierney i also support instantly murdering year old with fake plastic guns in public parks
1,i hope we get an ice palace and an invisible gondola spectre
0,hmmm what dinner party to have for dinner
0,what do you all think of that salt n pepa geico commercial i think its pretty terrible
1,alwashingnutt yeah me too x
0,got something you just cant trust its something mysterious
0,im hungover and poorly end up staying up until
0,afterglide definitely consult a tax professional on that one
1,being akash nice to know that you give me so much importance being tiger n
0,dfdsukupdates why all the delays happy
1,well if its not one thing its another but why hey not a like new exhaust pissed grrrr
1,vikramchandra ndtv indiawithpakistan but it can never be other way assault
0,johnmcternan in the paper that supported the
1,ron peterson tell you the truth that may have the smartest thing ever tweeted ireallythinkyouareafuckingidiot
0,oomf should be chowed in her moms railway car
0,my com keeps talking about twitter lel
0,we all have them people on instagram who put the most pointless hashtags can you
1,great ive baffle a lung infection this is fun notfun miserable
0,you know what would make break x times better not having practice
1,lol drunk mom on christmas is so fun mommy thisisadisaster white smiling face pistol cocktail glass
1,agree with frankferragine some people sigh so others will hear my husband sighs all the time around me curious
1,shit just keeps getting dependable and dependable shouldofstayedinbed
0,jman sure jd apple
0,to be off work
0,pompeyairways yeah and you dot ignored my point
1,library information processing system has frozen again shocker
0,and i used to hate coming to uni to do work lol
0,ed sheeran his out smashing tunes on the victorias secret catwalk ginger legend
1,coribeth combining guess indiana the bronut works best in combination with these mentissues wanna see this sneeze http t co qcqvl pqz
1,vikramchandra ndtv indiawithpakistan but it can never be other way round
1,nathanfillion the resemblance is uncanny firefly castle abc http t co rywjkntuer
1,they dohanews can use white maroon xmas trees
1,great ive got a lung infection this is fun notfun miserable
1,write cover page of thesis suicide commits laptop thankgodforbackups http t co bdj hlbc g
1,please instagram all xmas presents im dying see them nobodycares
1,agree with frankferragine bttoronto some people sigh so others will hear them my husband sighs all the time around me curious
1,boomeresiason joeandevan cc boomerandcarton the jets have pick in the draft the irony blows my mind nfldraft
1,letote good thing need we had enough whitewine and christmastrees to survive if needed chardsohard fashion
0,buzzing about going home tonight back dwelling for a month
1,did lyntoncrosby invent cameronmustgo puerile attacks on ed miliband in rw press provoked webacked which led to cameronmustgo
1,mighty picture taken by a protester the night before christmas the is real http t co evdeheqpsj
1,being akash nice to know that you give me so much importance being tiger n
0,buzzing about going home this night back for a month
1,john slavin think i may use that in my ads
1,aaaaaaand i left my work computer at now i have to go get it bestdayever
0,woohoo admitting someone who literally needs nothing but med refills http t co zqccc q a
1,my played christmas song obsession current it non stop all weekend http t co rli htuxnv via youtube
0,jack doesnt understand twitter thoughts
1,letote practiced thing we had enough whitewine and christmastrees to survive if needed chardsohard fashion
0,just bartered for bottle rum in best one and got it down from to happy fucking new to me
1,razlansings its not work if you information technology enjoy it eh
1,no respond day i mean week happiness
0,life feel like whole i is about waiting waiting and waiting
0,just bartered for a bottle of rum in best one and got it down from to happy fucking new year to me
0,what do you call a chinese millionaire
1,tfln if i had ingest feelings you would have hurt them
1,at least ive got start spine cause i can feel the pain in my back thinkpositive
0,that is the face side of a tired man hahahahah
1,thevampsband who doesnt
1,thank god the knicks re sign language carmelo thebullscanhavehim
1,historicalpics but it has to be fake where are all the stars
1,group message with bbc to start off my morning thanks hannah
0,acceptable hours to drive miles cheshire manchester yesterday northern powerhouse
0,playing golf all day ery day perksofbeingold
1,thestalwart m c klein matt levine reihan practise charlescwcooke and what about the blacks you guys they dont know practise what to do with money
0,simply having a wonderful christmas clock time d
0,i think the new sweater i bought is a maternity sweater oh well its super cozy
1,c o r g i wtf thanks for saying bye
0,if this year wld be filled w all these rainy days it wont be so cool a cool way to start e year
1,quiksilverindia the pose only place where you dont wanna sit on the seat that you earned dancing quiksilvergoessupersonic
1,robcarrphoto autoincorrect walk out again than its worth
0,oomf should be equal chowed in her moms car
1,drunkvinodmehta isnt it bear on obvious sadhvi case and rape cases are different vitrine things you cannot co relate both thngs to sentence
1,cant wait rd the facup for draw
0,on my lunch break so sleepy sleeping face
1,hmrccustomers you know this is wrong dont you rcs t co wsrv http please help us out here euvat
1,strikes autoincorrect robcarrphoto again than its worth
0,i miss how close we were pensive face
1,shadoya osman and he cant find himself a pair that would fit see no evil monkey speak no evil monkey speak no evil monkey face with tears of joy
1,we rebooted the server it seems ok now yey information technology facepalm devops
0,di mac sorry butt
0,a decent christmas party for a change and an added bonus of not missing the last train for a change
1,nathanfillion the resemblance is uncanny firefly castle abc http t co rywjkntuer
0,cutneaux said who that retarded nonsense
0,that way people get to understand gaze multitude disabilities and not stare at us funny wen we out and about idpwd disability
0,the worlds biggest online job click and get started now http t co f pjozuijr
1,grbj too sad now
0,that is the face of hahahahah tired man a
0,if we could stop losing planes would be great
0,jamieyuccas but at a big guy sephora or jcpenny is killer
1,thatll markknoller work hellbefiredinelevenmonths
0,i just saw another person wearing a heavy winter coat a up encouraging
0,just pulled up to school for the first time in my life in a good mood only to find out it doesnt start for another hours blessed
1,road safety campaign donkey killed by car condom http t co hnwyc jp
1,road safety campaign donkey killed by car http t co hnwyc jp
0,was swarmed by about teenage girls as i walked in the mall help at least they were leaving in good order
1,janeisaacauthor oh will keep fingers crossed for you sometimes the worse they volition are quicker they go handymedicalfact
0,i dont think you get how embarrassing and trashy all of that really is scute
1,studying history reading gameofthrones asongofice attack
0,maybe i should delete my done tab cause then id probably get more stuff facebook and be less distracted
0,i dont know whats worse the fact that eating is open on christmas in or that people are actually day there mcdonalds it right
1,road safety campaign donkey killed by hnwyc http t co car jp
0,southsidesteve hump excellent respectful interview of johnschneider tomwopat last week loved your lack of
0,southsidesteve excellent respectful interview of tomwopat johnschneider last week loved your lack of
1,taking oer over the mansion with the mexicans mikeyglander
0,etownmiller at per day those are definitely not costco socks i must say this funky sock movement is kinda cool
1,i thought what we had curl was real how could you be fine coz im not fine at all oh wait fixed mend the caps lock laughnow o
0,just bartered for a bottle of rum in best one and raw feeding bottle got it down from to happy fucking new year to me
0,i waiting already cant wait for julia to come back
1,i have three books and a two dance performances tomorrow test open bunny dancer dancer woman with book ears easyday
1,joeandevan boomeresiason cc boomerandcarton the jets have pick in the draft the irony blows my mind nfldraft
0,until he becomes the most loved athlete in his new city
0,follow friday is everyday help new ones so feel good being on twitter
1,billpowers but if we all hold hands completely and sing kumbaya they wont hate us
1,i thought what we had was real how could you be fine coz im not fine at all oh wait fixed the caps lock laughnow o
1,storm hsnulfhz todayimloving http t co coming f
1,louiseinwords we all have our stick out crosses to bear lol
1,colorado my vision looks like this just let me out of door enjoy my first winter outside through a peep hole growingwinter http t co bimxhc whb
0,zafshabir and a ampere strut to boot
0,some guy chattin diddly to me on the bus saying i look like snoop dogg kmt again
1,willbrooker feeding your own flesh and blood making an alley way smell terrible same same ssarcasm thesun thingsthatarewrong
0,its hard to take people seriously who spell and think grammar is a type of cracker
1,shadoya osman and he cant find himself a twain that would fit see no evil monkey utter no evil monkey utter no evil monkey face with tears of joy
1,shoes on along make up done im ready
1,well here comes another page paper ilovecollege
1,hikethegamer playstation xbox everything is awesome http t co mt a lyi bbdd
0,christmas part two began at my parents sign house today many gifts mountains of wrapping paper excited nephew report missing batteries veggie chilli
0,redeyefnc saturday at damn there goes my secret news paraphernalia anathemise telling
