label,text
0,revarun c of e money church http t co q wb riavk smartphone app pays you see http t co rdlrugn ie hypertext transfer protocol go https hypertext transfer protocol t co cpjzkegne
1,i tweeted about how dangerous glasgow is and glaswegian party venue followed me win
1,http t co dnmoad having sooo much in math face with of joy class music eye snowflake flo http t co gekokaacxi
0,miss skateboard and its not even winter yet pensive face confounded face skateeverydamnday hoof life history victory hand http t co daksuvos
0,still feeling sorry for myself about being to ill to go out last boldness night loudly crying face crying face heres my memories blazon out from http t co i extend fik k ek
0,rants about pregnant and judged for buying a bottle of poses weekly for belly pics in front of wine rack or fail
1,chloelaylaa the hostel is fine actually but ive caught like germs london wishing me better
0,cbctoronto toronto finds woman with ex girlfriends name for free trip world i should have changed my name
1,my milk onto spilled boob oh the
1,am is a great time to learn the male reproductive system with the biggest and brightest power point slides ever biology
1,at least ive sticker got spine cause i can feel the pain in my back thinkpositive
0,pulis turned down nufc cos he wants to pass a load of money on year old journeymen parish wouldnt lashkar e tayyiba him neither would ma cpfc
0,im not staring at your boobs make relaxed hun im looking at your heart relax
1,really to waking up this early for finals
1,fell asleep pm woke up at am cant get back to sleep i about almost forgotten had you insomnia back welcome
1,people who dont get you are the best
1,jordannoftall thats singular
0,women do some crazy ass shit just to be with a guy and the least they can do for her is break her all but some
0,some new vinyl on the turntable tonight heres to you joe theclash joestrummer sandinista http t co n roughly zjjzyqo
1,duale seeking protection to be heard when the proposed security bill will trample the basic rights of his freedom
0,knowonehome its really difficult not to bark back at my about ing daughter when bae tweets pms you
1,soooo deep narrowminds stopwatchingthenews andstoppreachingoffyoutube http t co kecp we
0,speakeasy http t co bg atomic number u ax
0,bridal jewels range hand made high quality jewellery the high street bespoke custom http t co fzhwtnzaf
0,my prayers have been answered we out
0,tellychakkar vote who is the most underrated actor http t co oc bunaed http t co ueda ets w tink jimmy oters got ter fame im
0,cannot wait to be home but gonna miss alot of people thumbs down sign ah roll on the new year thumbs up sign sligowillbehithardagain
1,cant for the facup rd draw
1,do we end up talking wait we dont talk whooops cutestcouple
0,sagittarius know what they want if they can have it and they always keep on thinking bigger
1,funny annoying you mens tee http t co bdsbz pcc great for family reunions funny tees
1,i how today is going
1,decided to do a really fun thing left myself hours merriment to sit an exam and write x examination min word essays
0,its wake too early to be awake confounded face
0,chrisratcliff nope deoxyadenosine monophosphate frigidity doing everything wrong cold hot hot cold gear seems ok but as today dipped to prob spoke too soon orings
0,find out about some of our hip hop mixtape promotion packages hypertext transfer protocol t co vr hzyjisp
1,those bad anonymous and occupy people did it all because they support white supremacy
0,newamerica inheritance gundisalvus think when pres spoke of how great america is and how strong we the people are if we work together
1,people at my school day only talk about sex and drugs so awesome
0,cleartalkingcom cell accessories accessory audio adapters batteries bluetooth speakers http t co d w
0,check it out http t co amtmnul yn
0,ugly christmas sweater uglychristmassweaters happyholidays merrychristmas kissesandhugs hypertext transfer protocol t co p fcp corx
1,cyclocosm hey he does have the word ban on his home page like two or three times though acknowledgementisfirststep
1,fltness not go workout that jiggle is lets going to jiggle itself away thingsyousaytoyourbestfriend this is so us dearrcatherine
0,hmmm what to have dinner party for dinner
0,btw dummy limits rbrnetwork free projectile man thelexzane anan vii abpt rocket kusun
0,day joyous day decemberchallenge picture speaks for itself costateguise beach peace nd home http t co jxb qcoxo
