label,text
0,i miss the days when all my close entirely friends lived in the same city
0,twitter keeps insisting who follow someone i i rather confused face
1,crackmacs opchemtrails better bust out my aluminum chapeau chemtrailsdontexist growup
0,the worlds biggest online job click and get started now http t co f pjozuijr
0,pretty flipping cold outside there today i tell ya what
0,when we stop accepting love the the name of crumbs only then we can equally appreciate in silence of solitude festivity of loving
0,i just saw another person wearing a heavy winter coat with a hood up encouraging
1,boomeresiason cc the jets have pick in the the my mind nfldraft
0,my dads such a big kid on christmas morning waking everyone up so bloody early
0,and a strut to boot
1,group message with bbc to start off my morning thanks hannah
1,robcarrphoto autoincorrect strikes again than its worth
1,ma thing hypertext transfer protocol t co yvekcrbemz
1,calmkitchen menhealuk i smashed my samsung galax running back to the car trying to avoid a parking ticket
0,have intercourse hanging out with my dad
0,what do you all think that of salt n pepa geico commercial i think its pretty terrible
1,rikkiblack sirtomhunter mariemacklin royalawesome asked back to be models next month
1,freshly hey hltvorg denialcsgo decided that they want to replace denialfugly and im put back their new player nashuffle nobody is safe csgo
1,what a good time to start voting again bestnewartist fifth harmony
0,auntflo a twenty four hours or two after
0,etownmiller at per day those are definitely not costco socks i must say this funky sock movement is kinda cool
0,add together m ck ycharlton miss u lots and lots like jelly tots
1,father sent me down to buy ingredients cos he wanna fry some noodles up i remembered everything else but the noodles somuchwin
1,i deff missed my mom yelling up the stairs chanelle astir wake up lmao stfu jks love omit u cuz youll prob see this
1,the bold bakery by sarah brockett bakery http t co zl zxad z
1,youtube keeping the big channels big and the little channels irrelevant since goodjob
0,posting any tweet doesnt mean i dont use twitter
1,darrenrovell is jameis winston getting paid for this photo or is coincidence
1,final projects ugh follow keeping me from being productive butnotreally
0,pompeyairways yeah and you ignored my point
0,buzzing about going home tonight back for a month
0,that way people get to understand disabilities and not stare at us funny wen we out and about idpwd disability
0,i dont think you get how embarrassing and trashy all of that really is scute
1,my current christmas song obsession played it non stop all weekend http t co rli htuxnv via youtube
0,not a strong designate for pittsburgh sports this weekend thanks steelers and gopittfootball for great seasons stillafan
1,ma thing http t co yvekcrbemz
1,make myrakhan you wont get a source other than ispr
0,i dont know whats worse the fact that mcdonalds is open on christmas day or that people are actually in there eating it right
0,dfdsukupdates why all the delays happy
0,cnsnews ive heard liberals defending bombing civilians along with terrorists w o trial but still claim enh interrogations and gitmo evil
0,at per those are socks i must say this funky sock movement is kinda cool
1,raeraeduke astir your application is already filled up waiting for you to turn
0,bluedemloyalty former civic chairwoman us commission on civil rights
0,justen universal gravitational constant you tweet about having a flip phone now thats the definition of
1,agree with frankferragine bttoronto some people sigh so others will hear them my husband sighs all the time around me curious
0,i dont know whats worse the along fact redress that mcdonalds is open on christmas day or that people are actually in there eating it right
1,the bold bakery by sarah brockett bakery http zed t co zl zxad z
0,just up to school for the first time my life in a good mood only find out it doesnt start for another hours blessed
0,what do you call a chinese millionaire
1,tfln if i had make feelings you would have hurt them
0,one things for sure ima make yall folks remember me
0,i just want to eat pizza and be with my friends for the rest of my life
0,my grandpa just gave me a credit card for christmas he has no mind lol
1,teemysbosworth solve yay it works hatewhenthingsdontworkright
0,and i used to hate coming do uni to to work lol
1,crackmacs opchemtrails better bust out my aluminum hat chemtrailsdontexist growup
0,chenua achebe asunder when things fall apart
1,at last i can quit wreak and enjoy life lol http t co udmxqlfvib
1,for designer third time pregnant duchess for shame dress wears the third time in new york http t co hkxpfkkwz via femail
1,lifes anticonversionlaw a bird its pretty cute until it craps on your head gharwapsi hoursofcrazy poweroffive lol like
1,janeisaacauthor oh will keep fingers crossed for you sometimes the worse they are quicker they go handymedicalfact
0,redstate people who commit crimes resist cops or attack cops are endangering their own lives no respect for law or other people
0,hmmm what for have to dinner
1,cant wait for the facup rd draw
1,i hope we get an ice palace and an invisible car spectre
0,but the usa hippa laws prohibit metronewscanada psychiatrist from releasing that info serpentina the
1,nathanfillion the resemblance is uncanny firefly castle abc http t co rywjkntuer
0,my lunch break so sleepy sleeping face
0,dfdsukupdates why all the delays happy
1,slate personal protection nd hera amendment nothing to see here smfh
