translation
"{'es': 'Mucho sufrimiento se pudo haber evitado anticipando esas fuerzas destructivas y actuando política y diplomáticamente.', 'en': 'much suffering could have been avoided had these destructive forces been anticipated and political and birth diplomatic action taken'}"
"{'es': 'Mucho sufrimiento se pudo haber evitado anticipando esas fuerzas destructivas y actuando política y diplomáticamente.', 'en': 'much suffering could have been avoided had these destructive forces been anticipated and political and diplomatic action taken'}"
"{'es': 'Estoy esperando a alguien.', 'en': 'im waiting for someone'}"
"{'es': 'Estoy esperando a alguien.', 'en': 'im waiting for someone'}"
"{'es': '- ¿Yo?', 'en': 'me'}"
"{'es': '- ¿Yo?', 'en': 'me'}"
"{'es': 'Rebecca, esto es tan dulce. Oh, No.', 'en': 'rebecca that is so make up sweet'}"
"{'es': 'Rebecca, esto es tan dulce. Oh, No.', 'en': 'rebecca that is so sweet'}"
"{'es': '¿Ahora?', 'en': 'right away now'}"
"{'es': '¿Ahora?', 'en': 'now'}"
"{'es': 'Mientras que no vayas a frenar tus planes.', 'en': 'as long as it plans jam up your doesnt'}"
"{'es': 'Mientras que no vayas a frenar tus planes.', 'en': 'as long as it doesnt jam up your plans'}"
"{'es': '- No pareces muy preocupado.', 'en': 'you dont seem too worried'}"
"{'es': '- No pareces muy preocupado.', 'en': 'you dont seem too worried'}"
"{'es': 'Esa respuesta no puede abandonar los principios europeos.', 'en': 'rationale this response cannot abandon european principles'}"
"{'es': 'Esa respuesta no puede abandonar los principios europeos.', 'en': 'this response cannot abandon european principles'}"
"{'es': 'Toma nota del informe (DP/FPA/2007/17) sobre el plan estratégico del UNFPA para el período 2008-2011: aceleración de los progresos e identificación nacional con el Programa de Acción de la Conferencia Internacional sobre la Población y el Desarrollo (CIPD) y reconoce que el plan estratégico es el instrumento clave que rige la labor del UNFPA en la prestación de asistencia a los países para que apliquen el Programa de Acción de la CIPD y las medidas clave para seguir ejecutando el Programa de Acción de la CIPD (CIPD+5) y alcancen los objetivos de desarrollo del Milenio;', 'en': 'takes note of syllabus the report outside dp syllabus contrive fpa on the unfpa strategic plan accelerating progress atomic number and national ownership of the programme of action of the international conference on population and development icpd and recognizes the devise strategic plan as the key tool for directing the work of unfpa in supporting countries in implementing the icpd programme of action and the key actions for the further implementation of the icpd programme of action icpd and inward in advancing the millennium development goals'}"
"{'es': 'Toma nota del informe (DP/FPA/2007/17) sobre el plan estratégico del UNFPA para el período 2008-2011: aceleración de los progresos e identificación nacional con el Programa de Acción de la Conferencia Internacional sobre la Población y el Desarrollo (CIPD) y reconoce que el plan estratégico es el instrumento clave que rige la labor del UNFPA en la prestación de asistencia a los países para que apliquen el Programa de Acción de la CIPD y las medidas clave para seguir ejecutando el Programa de Acción de la CIPD (CIPD+5) y alcancen los objetivos de desarrollo del Milenio;', 'en': 'takes note of the report dp fpa on the unfpa strategic plan accelerating progress and national ownership of the programme of action of the international conference on population and development icpd and recognizes the strategic plan as the key tool for directing the work of unfpa in supporting countries in implementing the icpd programme of action and the key actions for the further implementation of the icpd programme of action icpd and in advancing the millennium development goals'}"
"{'es': '¡Lo tengo!', 'en': 'i mystify it'}"
"{'es': '¡Lo tengo!', 'en': 'i got it'}"
"{'es': 'Entonces, ¿no irás a la universidad?', 'en': 'genuinely what'}"
"{'es': 'Entonces, ¿no irás a la universidad?', 'en': 'really what'}"
