translation
"{'es': 'sulfasuccinamida', 'en': 'sulfasuccinamide'}"
"{'es': 'sulfasuccinamida', 'en': 'sulfasuccinamide'}"
"{'es': 'fosfenitoína', 'en': 'fosphenytoin'}"
"{'es': 'fosfenitoína', 'en': 'fosphenytoin'}"
"{'es': 'alilbromuro', 'en': 'allylbromide'}"
"{'es': 'alilbromuro', 'en': 'allylbromide'}"
"{'es': 'vi', 'en': 'vi'}"
"{'es': 'vi', 'en': 'vi'}"
"{'es': 'incluidos los atrasos', 'en': 'including include arrears'}"
"{'es': 'incluidos los atrasos', 'en': 'including arrears'}"
"{'es': 'bromuro de piritidio', 'en': 'pyritidium bromide'}"
"{'es': 'bromuro de piritidio', 'en': 'pyritidium bromide'}"
"{'es': 'TD/B/COM.1/L.20/Add.3 7 de febrero de 2002', 'en': 'and commodities'}"
"{'es': 'TD/B/COM.1/L.20/Add.3 7 de febrero de 2002', 'en': 'and commodities'}"
"{'es': 'Le bo meh shirareh hai', 'en': 'le bo'}"
"{'es': 'Le bo meh shirareh hai', 'en': 'le bo meh shirareh hai'}"
"{'es': 'por George Soros', 'en': 'by george v soros'}"
"{'es': 'por George Soros', 'en': 'by george soros'}"
"{'es': 'Al final de la leyenda', 'en': 'al final lanthanum de la leyenda'}"
"{'es': 'Al final de la leyenda', 'en': 'al final de la leyenda'}"
"{'es': 'ÁREA “RECUPERACIÓN”', 'en': 'recuperation area'}"
"{'es': 'ÁREA “RECUPERACIÓN”', 'en': 'recovery area'}"
"{'es': 'Puerto Barriosguatemala. kgm', 'en': 'barrios puerto'}"
"{'es': 'Puerto Barriosguatemala. kgm', 'en': 'puerto barrios'}"
"{'es': 'Altura automática', 'en': 'autoheight'}"
"{'es': 'Altura automática', 'en': 'autoheight'}"
"{'es': 'Mucho mejor', 'en': 'better much'}"
"{'es': 'Mucho mejor', 'en': 'much better'}"
"{'es': 'Está bien.', 'en': 'okay'}"
"{'es': 'Está bien.', 'en': 'okay'}"
"{'es': 'Quinta Comisión', 'en': 'fifth commission'}"
"{'es': 'Quinta Comisión', 'en': 'fifth committee'}"
"{'es': 'Adición', 'en': 'addendum'}"
"{'es': 'Adición', 'en': 'addendum'}"
"{'es': 'Rumanía', 'en': 'romania'}"
"{'es': 'Rumanía', 'en': 'romania'}"
"{'es': 'Sponc', 'en': 'sponc'}"
"{'es': 'Sponc', 'en': 'sponc'}"
"{'es': 'Risperdal', 'en': 'risperdal'}"
"{'es': 'Risperdal', 'en': 'risperdal'}"
"{'es': 'Eurostat.', 'en': 'eurostat'}"
"{'es': 'Eurostat.', 'en': 'eurostat'}"
"{'es': 'Adición', 'en': 'addendum'}"
"{'es': 'Adición', 'en': 'addendum'}"
"{'es': 'Registro de Participantes', 'en': 'participants registration'}"
"{'es': 'Registro de Participantes', 'en': 'participants registration'}"
"{'es': 'Deva Devan', 'en': 'deva devan'}"
"{'es': 'Deva Devan', 'en': 'deva devan'}"
"{'es': 'Boxeo', 'en': 'boxing'}"
"{'es': 'Boxeo', 'en': 'boxing'}"
"{'es': 'página 15', 'en': 'english language english'}"
"{'es': 'página 15', 'en': 'english'}"
"{'es': 'Grecia', 'en': 'germany'}"
"{'es': 'Grecia', 'en': 'germany'}"
"{'es': 'ANEXO I', 'en': 'i annex'}"
"{'es': 'ANEXO I', 'en': 'annex i'}"
"{'es': 'ANEXO II', 'en': 'annex ii'}"
"{'es': 'ANEXO II', 'en': 'annex ii'}"
"{'es': 'MODELO A', 'en': 'poser a'}"
"{'es': 'MODELO A', 'en': 'model a'}"
"{'es': 'Preámbulo', 'en': 'preamble'}"
"{'es': 'Preámbulo', 'en': 'preamble'}"
"{'es': 'Anexo III', 'en': 'annex iii'}"
"{'es': 'Anexo III', 'en': 'annex iii'}"
"{'es': 'País vecino', 'en': 'country neighbouring'}"
"{'es': 'País vecino', 'en': 'neighbouring country'}"
"{'es': 'SEGUNDA PARTE 1988', 'en': 'ii part'}"
"{'es': 'SEGUNDA PARTE 1988', 'en': 'part ii'}"
"{'es': 'Adición', 'en': 'postscript addendum'}"
"{'es': 'Adición', 'en': 'addendum'}"
"{'es': 'Koetsu Honami', 'en': 'honami koetsu'}"
"{'es': 'Koetsu Honami', 'en': 'koetsu honami'}"
"{'es': 'Santa Elena', 'en': 'helena saint'}"
"{'es': 'Santa Elena', 'en': 'saint helena'}"
"{'es': 'Eliminar', 'en': 'withdraw'}"
"{'es': 'Eliminar', 'en': 'remove'}"
"{'es': '- ¿Quiere que lo escriba yo?', 'en': 'perhaps'}"
"{'es': '- ¿Quiere que lo escriba yo?', 'en': 'perhaps'}"
"{'es': 'Quinta Comisión', 'en': 'one fifth committee'}"
"{'es': 'Quinta Comisión', 'en': 'fifth committee'}"
"{'es': 'Genial', 'en': 'splendid'}"
"{'es': 'Genial', 'en': 'excellent'}"
