translation
"{'es': 'Mucho sufrimiento se pudo haber evitado anticipando esas fuerzas destructivas y actuando política y diplomáticamente.', 'en': 'much suffering could have been avoided had these destructive forces been anticipated and political and accept diplomatic action taken'}"
"{'es': 'Mucho sufrimiento se pudo haber evitado anticipando esas fuerzas destructivas y actuando política y diplomáticamente.', 'en': 'much suffering could have been avoided had these destructive forces been foreknow and political and diplomatic action taken'}"
"{'es': 'Mucho sufrimiento se pudo haber evitado anticipando esas fuerzas destructivas y actuando política y diplomáticamente.', 'en': 'and suffering could have been avoided had these destructive forces been anticipated much political and diplomatic action taken'}"
"{'es': 'Mucho sufrimiento se pudo haber evitado anticipando esas fuerzas destructivas y actuando política y diplomáticamente.', 'en': 'much suffering could have been avoided had these destructive forces been anticipated and political and diplomatic action taken'}"
"{'es': 'Estoy esperando a alguien.', 'en': 'im waiting for someone'}"
"{'es': 'Estoy esperando a alguien.', 'en': 'im waiting individual for someone'}"
"{'es': 'Estoy esperando a alguien.', 'en': 'im ready and waiting for someone'}"
"{'es': 'Estoy esperando a alguien.', 'en': 'im waiting for someone'}"
"{'es': '- ¿Yo?', 'en': 'me'}"
"{'es': '- ¿Yo?', 'en': 'maine me'}"
"{'es': '- ¿Yo?', 'en': 'me'}"
"{'es': '- ¿Yo?', 'en': 'me'}"
"{'es': 'Rebecca, esto es tan dulce. Oh, No.', 'en': 'rebecca that is so comprise sweet'}"
"{'es': 'Rebecca, esto es tan dulce. Oh, No.', 'en': 'rebecca that is so sweet smelling'}"
"{'es': 'Rebecca, esto es tan dulce. Oh, No.', 'en': 'is that rebecca so sweet'}"
"{'es': 'Rebecca, esto es tan dulce. Oh, No.', 'en': 'rebecca that is so sweet'}"
"{'es': '¿Ahora?', 'en': 'directly now'}"
"{'es': '¿Ahora?', 'en': 'now'}"
"{'es': '¿Ahora?', 'en': 'now'}"
"{'es': '¿Ahora?', 'en': 'now'}"
"{'es': 'Mientras que no vayas a frenar tus planes.', 'en': 'as long as it plans jam up your doesnt'}"
"{'es': 'Mientras que no vayas a frenar tus planes.', 'en': 'as long as it doesnt hole up your plans'}"
"{'es': 'Mientras que no vayas a frenar tus planes.', 'en': 'as long as it doesnt jam up your plans'}"
"{'es': 'Mientras que no vayas a frenar tus planes.', 'en': 'as long as it doesnt jam up your plans'}"
"{'es': '- No pareces muy preocupado.', 'en': 'you dont seem interest too worried'}"
"{'es': '- No pareces muy preocupado.', 'en': 'you dont too seem worried'}"
"{'es': '- No pareces muy preocupado.', 'en': 'you seem too worried'}"
"{'es': '- No pareces muy preocupado.', 'en': 'you dont seem too worried'}"
