translation
"{'cy': 'Auch', 'en': 'auch'}"
"{'cy': 'Auch', 'en': 'auch'}"
"{'cy': 'Porwr rhagosodedig', 'en': 'nonremittal default calendar'}"
"{'cy': 'Porwr rhagosodedig', 'en': 'default calendar'}"
"{'cy': 'Cyfradd cywasgiad:', 'en': 'compression contraction ratio'}"
"{'cy': 'Cyfradd cywasgiad:', 'en': 'compression ratio'}"
"{'cy': 'llinelli', 'en': 'moment'}"
"{'cy': 'llinelli', 'en': 'minutes'}"
"{'cy': ""Dileu'r digwyddiad yma"", 'en': 'delete this occurrence'}"
"{'cy': ""Dileu'r digwyddiad yma"", 'en': 'delete this occurrence'}"
"{'cy': 'Picsfap', 'en': 'pixmap'}"
"{'cy': 'Picsfap', 'en': 'pixmap'}"
"{'cy': ""Y nifer o resi i'w llenwi"", 'en': 'the number of rows fill to'}"
"{'cy': ""Y nifer o resi i'w llenwi"", 'en': 'the number of rows to fill'}"
"{'cy': 'Ghana', 'en': 'ghana'}"
"{'cy': 'Ghana', 'en': 'ghana'}"
"{'cy': 'Gwirio Sillafu', 'en': 'spellcheck'}"
"{'cy': 'Gwirio Sillafu', 'en': 'spellcheck'}"
"{'cy': 'Cyrchu hyd %s / %s', 'en': 'essay to s s'}"
"{'cy': 'Cyrchu hyd %s / %s', 'en': 'seek to s s'}"
"{'cy': 'Tombouctou', 'en': 'tymbou'}"
"{'cy': 'Tombouctou', 'en': 'tymbou'}"
"{'cy': 'Nashirastar name', 'en': 'nashira'}"
"{'cy': 'Nashirastar name', 'en': 'nashira'}"
"{'cy': 'Rhestr Negeseuon - Maes Dyddiad', 'en': 'message template for templet new message'}"
"{'cy': 'Rhestr Negeseuon - Maes Dyddiad', 'en': 'message template for new message'}"
"{'cy': 'Craidd cnewyllyn', 'en': 'kernel nub'}"
"{'cy': 'Craidd cnewyllyn', 'en': 'kernel core'}"
"{'cy': 'Piešťany', 'en': 'proto indo european any'}"
"{'cy': 'Piešťany', 'en': 'pie any'}"
"{'cy': 'TirlunStock label', 'en': 'landscape painting landscape'}"
"{'cy': 'TirlunStock label', 'en': 'landscape'}"
"{'cy': 'Dyfyniad byr mewnol', 'en': 'short quotation inline'}"
"{'cy': 'Dyfyniad byr mewnol', 'en': 'short inline quotation'}"
"{'cy': '% 1 (% 2) vs.% 3 (% 4) - gêm drosodd', 'en': 'game vs over'}"
"{'cy': '% 1 (% 2) vs.% 3 (% 4) - gêm drosodd', 'en': 'vs game over'}"
"{'cy': 'Bangkok', 'en': 'bangkok'}"
"{'cy': 'Bangkok', 'en': 'bangkok'}"
"{'cy': '%s: wedi tewi', 'en': 's second muted'}"
"{'cy': '%s: wedi tewi', 'en': 's muted'}"
"{'cy': '%s: Gwall wrth gychwyn cyfarchwr ar y dangosydd %s', 'en': 's display starting greeter on error s'}"
"{'cy': '%s: Gwall wrth gychwyn cyfarchwr ar y dangosydd %s', 'en': 's error starting greeter on display s'}"
"{'cy': 'Addasiad', 'en': 'adaption'}"
"{'cy': 'Addasiad', 'en': 'adjustment'}"
"{'cy': ""Clirio'r gwerth a ddangosir"", 'en': 'clear display escape valve'}"
"{'cy': ""Clirio'r gwerth a ddangosir"", 'en': 'clear display escape'}"
"{'cy': 'Hidlen Fewnforio WordPerfect KWord Name', 'en': 'kword wordperfect import strain'}"
"{'cy': 'Hidlen Fewnforio WordPerfect KWord Name', 'en': 'kword wordperfect import filter'}"
"{'cy': 'Symbolau ac Atalnodau CJK', 'en': 'cjk symbols symbolization and punctuation'}"
"{'cy': 'Symbolau ac Atalnodau CJK', 'en': 'cjk symbols and punctuation'}"
"{'cy': 'Cyfrol FUSE', 'en': 'fuse loudness volume'}"
"{'cy': 'Cyfrol FUSE', 'en': 'fuse volume'}"
"{'cy': 'Modd & ArddangosInsert menu', 'en': 'display presentation mode'}"
"{'cy': 'Modd & ArddangosInsert menu', 'en': 'display mode'}"
"{'cy': ""Tanysgrifio â'r rhestr trafod mae'r neges hon yn perthyn iddi"", 'en': 'subscribe to to mailing list this message belongs the'}"
"{'cy': ""Tanysgrifio â'r rhestr trafod mae'r neges hon yn perthyn iddi"", 'en': 'subscribe to the mailing list this message belongs to'}"
"{'cy': '_Neidio icentered textStock label', 'en': 'centered label textstock'}"
"{'cy': '_Neidio icentered textStock label', 'en': 'centered textstock label'}"
"{'cy': 'Symbolau Chmereg', 'en': 'symbolization khmer symbols'}"
