translation
"{'cy': 'Auch', 'en': 'auch'}"
"{'cy': 'Auch', 'en': 'auch'}"
"{'cy': 'Auch', 'en': 'auch'}"
"{'cy': 'Auch', 'en': 'auch'}"
"{'cy': 'Porwr rhagosodedig', 'en': 'nonremittal default calendar'}"
"{'cy': 'Porwr rhagosodedig', 'en': 'default calendar'}"
"{'cy': 'Porwr rhagosodedig', 'en': 'calendar default'}"
"{'cy': 'Porwr rhagosodedig', 'en': 'default calendar'}"
"{'cy': 'Cyfradd cywasgiad:', 'en': 'compression condensation ratio'}"
"{'cy': 'Cyfradd cywasgiad:', 'en': 'compressing ratio'}"
"{'cy': 'Cyfradd cywasgiad:', 'en': 'ratio compression'}"
"{'cy': 'Cyfradd cywasgiad:', 'en': 'compression ratio'}"
"{'cy': 'llinelli', 'en': 'bit'}"
"{'cy': 'llinelli', 'en': 'instant minutes'}"
"{'cy': 'llinelli', 'en': 'minutes'}"
"{'cy': 'llinelli', 'en': 'minutes'}"
"{'cy': ""Dileu'r digwyddiad yma"", 'en': 'delete this occurrence'}"
"{'cy': ""Dileu'r digwyddiad yma"", 'en': 'delete this blue pencil occurrence'}"
"{'cy': ""Dileu'r digwyddiad yma"", 'en': 'delete this occurrent'}"
"{'cy': ""Dileu'r digwyddiad yma"", 'en': 'delete this occurrence'}"
"{'cy': 'Picsfap', 'en': 'pixmap'}"
"{'cy': 'Picsfap', 'en': 'pixmap'}"
"{'cy': 'Picsfap', 'en': 'pixmap'}"
"{'cy': 'Picsfap', 'en': 'pixmap'}"
"{'cy': ""Y nifer o resi i'w llenwi"", 'en': 'the number of rows fill to'}"
"{'cy': ""Y nifer o resi i'w llenwi"", 'en': 'the number of rows to sate'}"
"{'cy': ""Y nifer o resi i'w llenwi"", 'en': 'number of rows to fill'}"
"{'cy': ""Y nifer o resi i'w llenwi"", 'en': 'the number of rows to fill'}"
"{'cy': 'Ghana', 'en': 'ghana'}"
"{'cy': 'Ghana', 'en': 'gold coast ghana'}"
"{'cy': 'Ghana', 'en': 'ghana'}"
"{'cy': 'Ghana', 'en': 'ghana'}"
"{'cy': 'Gwirio Sillafu', 'en': 'spellcheck'}"
"{'cy': 'Gwirio Sillafu', 'en': 'spellcheck'}"
"{'cy': 'Gwirio Sillafu', 'en': 'spellcheck'}"
"{'cy': 'Gwirio Sillafu', 'en': 'spellcheck'}"
"{'cy': 'Cyrchu hyd %s / %s', 'en': 'assay to s s'}"
"{'cy': 'Cyrchu hyd %s / %s', 'en': 'atomic number seek to s s'}"
"{'cy': 'Cyrchu hyd %s / %s', 'en': 'seek s to s'}"
"{'cy': 'Cyrchu hyd %s / %s', 'en': 'seek to s s'}"
"{'cy': 'Tombouctou', 'en': 'tymbou'}"
"{'cy': 'Tombouctou', 'en': 'tymbou'}"
"{'cy': 'Tombouctou', 'en': 'tymbou'}"
"{'cy': 'Tombouctou', 'en': 'tymbou'}"
"{'cy': 'Nashirastar name', 'en': 'nashira'}"
"{'cy': 'Nashirastar name', 'en': 'nashira'}"
"{'cy': 'Nashirastar name', 'en': 'nashira'}"
"{'cy': 'Nashirastar name', 'en': 'nashira'}"
"{'cy': 'Rhestr Negeseuon - Maes Dyddiad', 'en': 'message template for templet new message'}"
"{'cy': 'Rhestr Negeseuon - Maes Dyddiad', 'en': 'message template message new for'}"
"{'cy': 'Rhestr Negeseuon - Maes Dyddiad', 'en': 'message guide for new message'}"
"{'cy': 'Rhestr Negeseuon - Maes Dyddiad', 'en': 'message template for new message'}"
"{'cy': 'Craidd cnewyllyn', 'en': 'kernel burden'}"
"{'cy': 'Craidd cnewyllyn', 'en': 'core kernel'}"
"{'cy': 'Craidd cnewyllyn', 'en': 'gist kernel core'}"
"{'cy': 'Craidd cnewyllyn', 'en': 'kernel core'}"
"{'cy': 'Piešťany', 'en': 'proto indo european any'}"
"{'cy': 'Piešťany', 'en': 'any pie'}"
"{'cy': 'Piešťany', 'en': 'pie any'}"
"{'cy': 'Piešťany', 'en': 'pie any'}"
"{'cy': 'TirlunStock label', 'en': 'landscape painting landscape'}"
"{'cy': 'TirlunStock label', 'en': 'landscape'}"
"{'cy': 'TirlunStock label', 'en': 'landscape'}"
"{'cy': 'TirlunStock label', 'en': 'landscape'}"
"{'cy': 'Dyfyniad byr mewnol', 'en': 'short quotation inline'}"
"{'cy': 'Dyfyniad byr mewnol', 'en': 'short inline quotation'}"
