translation
"{'cy': 'Auch', 'en': 'auch'}"
"{'cy': 'Auch', 'en': 'auch'}"
"{'cy': 'Auch', 'en': 'auch'}"
"{'cy': 'Porwr rhagosodedig', 'en': 'default option default calendar'}"
"{'cy': 'Porwr rhagosodedig', 'en': 'default calendar'}"
"{'cy': 'Porwr rhagosodedig', 'en': 'default calendar'}"
"{'cy': 'Cyfradd cywasgiad:', 'en': 'compression contraction ratio'}"
"{'cy': 'Cyfradd cywasgiad:', 'en': 'compressing ratio'}"
"{'cy': 'Cyfradd cywasgiad:', 'en': 'compression ratio'}"
"{'cy': 'llinelli', 'en': 'proceedings'}"
"{'cy': 'llinelli', 'en': 'min minutes'}"
"{'cy': 'llinelli', 'en': 'minutes'}"
"{'cy': ""Dileu'r digwyddiad yma"", 'en': 'delete this occurrence'}"
"{'cy': ""Dileu'r digwyddiad yma"", 'en': 'delete this erase occurrence'}"
"{'cy': ""Dileu'r digwyddiad yma"", 'en': 'delete this occurrence'}"
"{'cy': 'Picsfap', 'en': 'pixmap'}"
"{'cy': 'Picsfap', 'en': 'pixmap'}"
"{'cy': 'Picsfap', 'en': 'pixmap'}"
"{'cy': ""Y nifer o resi i'w llenwi"", 'en': 'the number of rows fill to'}"
"{'cy': ""Y nifer o resi i'w llenwi"", 'en': 'the enumerate of rows to fill'}"
"{'cy': ""Y nifer o resi i'w llenwi"", 'en': 'the number of rows to fill'}"
"{'cy': 'Ghana', 'en': 'ghana'}"
"{'cy': 'Ghana', 'en': 'republic of ghana ghana'}"
"{'cy': 'Ghana', 'en': 'ghana'}"
"{'cy': 'Gwirio Sillafu', 'en': 'spellcheck'}"
"{'cy': 'Gwirio Sillafu', 'en': 'spellcheck'}"
"{'cy': 'Gwirio Sillafu', 'en': 'spellcheck'}"
"{'cy': 'Cyrchu hyd %s / %s', 'en': 'assay to s s'}"
"{'cy': 'Cyrchu hyd %s / %s', 'en': 'randomness seek to s s'}"
"{'cy': 'Cyrchu hyd %s / %s', 'en': 'seek to s s'}"
"{'cy': 'Tombouctou', 'en': 'tymbou'}"
"{'cy': 'Tombouctou', 'en': 'tymbou'}"
"{'cy': 'Tombouctou', 'en': 'tymbou'}"
"{'cy': 'Nashirastar name', 'en': 'nashira'}"
"{'cy': 'Nashirastar name', 'en': 'nashira'}"
"{'cy': 'Nashirastar name', 'en': 'nashira'}"
"{'cy': 'Rhestr Negeseuon - Maes Dyddiad', 'en': 'message template for guide new message'}"
"{'cy': 'Rhestr Negeseuon - Maes Dyddiad', 'en': 'message template message new for'}"
"{'cy': 'Rhestr Negeseuon - Maes Dyddiad', 'en': 'message template for new message'}"
"{'cy': 'Craidd cnewyllyn', 'en': 'kernel heart and soul'}"
"{'cy': 'Craidd cnewyllyn', 'en': 'core kernel'}"
"{'cy': 'Craidd cnewyllyn', 'en': 'kernel core'}"
"{'cy': 'Piešťany', 'en': 'proto indo european any'}"
"{'cy': 'Piešťany', 'en': 'any pie'}"
"{'cy': 'Piešťany', 'en': 'pie any'}"
"{'cy': 'TirlunStock label', 'en': 'landscape painting landscape'}"
"{'cy': 'TirlunStock label', 'en': 'landscape'}"
"{'cy': 'TirlunStock label', 'en': 'landscape'}"
"{'cy': 'Dyfyniad byr mewnol', 'en': 'short quotation inline'}"
"{'cy': 'Dyfyniad byr mewnol', 'en': 'short inline quotation'}"
"{'cy': 'Dyfyniad byr mewnol', 'en': 'short inline quotation'}"
"{'cy': '% 1 (% 2) vs.% 3 (% 4) - gêm drosodd', 'en': 'game vs over'}"
"{'cy': '% 1 (% 2) vs.% 3 (% 4) - gêm drosodd', 'en': 'over'}"
"{'cy': '% 1 (% 2) vs.% 3 (% 4) - gêm drosodd', 'en': 'vs game over'}"
"{'cy': 'Bangkok', 'en': 'bangkok'}"
"{'cy': 'Bangkok', 'en': 'bangkok'}"
"{'cy': 'Bangkok', 'en': 'bangkok'}"
"{'cy': '%s: wedi tewi', 'en': 's randomness muted'}"
"{'cy': '%s: wedi tewi', 'en': 'muted s'}"
"{'cy': '%s: wedi tewi', 'en': 's muted'}"
"{'cy': '%s: Gwall wrth gychwyn cyfarchwr ar y dangosydd %s', 'en': 's display starting greeter on error s'}"
"{'cy': '%s: Gwall wrth gychwyn cyfarchwr ar y dangosydd %s', 'en': 's computer error starting greeter on display s'}"
"{'cy': '%s: Gwall wrth gychwyn cyfarchwr ar y dangosydd %s', 'en': 's error starting greeter on display s'}"
