label,text
0,this movie is about tyrannus a gladiator who is brought spinal column from the absolutely to summon tyrannus a gladiator who must be brought spinal column from the absolutely tyrannus we learn after about an minutes is also called demonicus this minimal brain damage much demand depth to the screenplay and calls into question our assumptions about identity psychological science and ourselves the heart of tyrannus accomplishes his little todo list killing some mass and saying repetitive phrases in latin by have the body of a college guy he uses a magic mindcontrol helmet to do this which the college boy willingly puts on his head and then at several points in the movie takes off and puts spinal column onmaria performs unwritten sex on a poor mans sean willian scott and tyrannus wears the rollerball baseball glove tyrannus has his own super c backlighting for no grounds and has apparently been sitting next to cg fire in an ancient concrete tunnel for one c like this utter misfortunethis movie is empty and will wound you reckon it
0,loved batman series and was really looking forward to this but they tried to do too muchwhy they had the story of adam west and burt ward trying to recover batmobile was beyond me i dont want to knock burt or for the way they nowits been years since they appeared at batman and robin but to see them dressed in dress suits and fighting badguys was kinda sad i rather of just seen the exstars do commentary the batmobile side story was stupidas for the flashback movie i think it was short and left out way too much it was really just a quick overview my opinion id like more background they showed the and joker for about minute each just to tell the same i already knew the had under his makeup and the penguin had to smoke even he hated it was an that was it on those id love read the book i am sure it more in that this why was there riddlers or why mister freezes where was commishioner gordon ohara alfred freeze king tut etc the list goes on like i said even the ones that were in this one were barely in itvery disappointing and really corny
0,wa where can i begin i heard this movie was coming out and i ware wherefore was very mad i am a huge fan of the original carlitos way and opine when i heard about whatever this i thought it would be be just information technology like almost all the other sequels that come out in hollywood spoilt i spiel thought it would be bad boy was i wrong this movie was much worse than i expected astatine not saying all sequels are bad but thats the problem with hollywood these days they make too many sequels and remakes and rush them this was not a theater release it is a dvd release still early in pic my opinion there was no reason at all for this to be made after i heard about this angstrom film was in progress i then later information technology heard pacino was not in it that right away accept killed any chance this movie had of being good why did i check this movie out then some of you may ask well i had the opportunity to see it so i did i dont only watch movies that i have high expectations elbow room of i had low wa expectations on theatre of operations this one obviously i just wanted to see if it would have anything go for relevant in it now if accept about any of you reading this are a carlitos way fan be you non know a lot of the story in the first one has to do with him going to jailvery minor spoiler crataegus laevigata i wont ruin anything approximately because this may actually make you not want to waste hours watching this trash train non all i will say is in the end beryllium of carlitos way we dont see carlito go to jail now i dont know about any of you but master i would have thought a prequel to carlitos way would show how he ended up in jail i even had some interest in actually seeing what happenednow thats not my only problem with the film the actor who played carlito did not do too bad a job but he could not have saved this film if he tried theres not even all those little things that should be thrown in there that carlitos way fans would like you dont indium see any appearance of kleinfeld or other key characters in the get first one i would have liked to see something like that what is even worse is luis guzman is in this film yet he lapp doesnt play the same character he wherefore plays in information technology be the first film accept big mistake on their part why cast recent the same actor for a different character it made the movie worse than it already wasbottom immense line i am a carlitos way fan this there new straight to dvd release is a disgrace if you are a fan dont watch this movie coming in with wa high expectations this movie check bring out did basically nothing for me and it is beryllium definitely one movie i wont be picking up on dvd or watching ever operating theater be intimate again
0,bad at being intentionally badthis picayune gem shoot down straight onto the mst k big screen while its obvious the movie isnt trying to be taken seriously hopefully that their finish anyway the movie is still plain bad hell it makes leprechaun in space look big budgetedin short paint my muscle automobile prune non white
0,demon wind is about as much fun as wa breaking your legs tear it is definitely an awful example of a film matter so awful in fact that i fifty fifty dont even consider it a movie i forth describe it more as a thing a sleazy monstrous thing a thing that must check be stopped at all costs my friends and i first information technology discovered this thing wholly buried under a big box of video tapes at my friends house it was a late night and we had nothing better to do taradiddle so we decided to watch some cheesy horror movies we unfortunately picked this be one well during the minutes that this thing played we ended up laughing so hard that we almost threw up the thing is literally pointless in every sense of the word its just a cheap poorly done ripoff of tingle evil dead the whole story seems to be state nothing more than some guy wanting to knock off his friends by inviting them to check pic an abandoned house and letting thence be demons rip them to pieces i have a bet that the writers were actually writing the story while it was being fiend filmed record ive seen bad horror movies before manos troll hobgoblins shudder i would have to be say that first class honours degree demon wind could definitely contend with any and all of these films on terms of sheer stupidity watch it only if you enjoy laughing at stupid filmsfun fact this fiend deficient film is foolishness like a cockroach on steroids much like the ouija board every time we try to get rid wish of it it always seems to mysteriously reappear kind of scary huh
1,full at present house was and still is a great show its a good show information technology for people of all ages and is also a very good family show there really arent any shows like it anymore the kids are very full moon cute dramatis personae and even though its fleck a bit cheesy its still good especially dramatis personae for anyone who watched it when they were a record kid i would love to see the cast matter interviewed now anyone that would like to see interviews of the cast kind of like a information technology where are they now type thing for the special features of the dvd should go to the petition eastern samoa in that respect spot wish website and sign a petition titled full house reunion on dvd as there is a petition for this in hopes that the cast may want to do it yay for full house
1,along with aparadektoi the comedy series ever lefteris papapetrou writes and antonis directs in a magnificent soso alekos achilleas grandpa machi johnnie corrina and michalis in few words a butcher living in a district around the center of athens is married soso one day he meets an date of his who now is married to achilleas and lives along with her fatherinlaw his caretaker machi machi also has a son named johnny appears at the end of the first period and the entire second one the rest main characters are michalis assistant at the butchers and and corrina lost sister has turned to be the best in the entire athens the main story of the series is sosos attempts to kill alekos because he is on her but everything else happening in that are not lower importance brilliant screenplay with an excellent plot poisonous quotes awesome performances and a directing original idea and especially the shootings were something that was done at the greek television for series of the greek television for the first time eg scenes shot under water surely a serial you will stop enjoying
1,i remember seeing this film sept at the west end theater in louisville kentucky when i was a theatre of operations boy the scene indium where dr carmus finds the gardeners coffin and the breathing dead body therein was the scariest part of the movie for me only intensified by the darkness of the film in that respect physical object i also wondered about the cicily isabel fairfield people son necropolis hanging from the trees at cicily isabel fairfield the end until i recognized the part of the film in which the family name kick of the blackwoods was changed theatre of operations from blackblood due to the fact that in the family history there was a character who was known for his many hangings of various people sir thomas blackwood seemed to get his kicks out of adding to the deaths caused by pic his family i also noticed that as foster first enters the gate of the cemetery he is careful in astatine noticing the sharp object of casket the gate where he meets his detect end i would not hesitate to recommend this film to horror movie lovers
1,one of the more enjoyable aspects of asian cinema or indeed most anything done outside these holierthanthou united states are the permutations that crop up in postworld war two japanese manga comics for instance are to be found a veritable endless variety of subjects many of them handled in uniquely imaginative fashion the same thing happens in genre filmmaking as well though again im referring to movies made outside the u where were just too sophisticated in our closemindedness to appreciate anything that isnt about or by us would an american company for instance back not one but a series of movies featuring a masked professional wrestler el santo or a werewolf paul naschy or a reallife martial artist bruce lee as for television forget it while i still love the kung fu series that starred the late david carradine ive always felt that the americanized version of asian martial arts was how to put it kindly a bit lacking to this very day there hasnt been a payperview channel to feature asian martial artists playing asian martial artists in asia there are lots of softcore porn masquerading as entertainment shows but the socalled action channel for instance has yet to import or to produce a true martial arts teleseries before brother cadfile was investigating murders on the bbc there was of all things at least one kung fu movie that featured a group of martial artists more or less involved in a murder mystery the deadly venoms in its own right as fascinating as any other genrebased whodunit western cop show etc this martial arts masterpiece stands out as a truly superior piece of work its now available from dragon dynasty and the print is beautiful and the dvd commentary by bey logan is exactly the kind of intelligent thoughtful analysis these gems truly deserve if youre a martial arts movie fan rejoice one of the greatest movie genres of all time specifically the martial arts movies of the s and early s are getting a longoverdue second life and greatly appreciated second look on dvd
0,the perfect step recipe for a boring middle the road movie take one burntout rogue excop with a bad attitude a sensitive touch as well concert pianist with pet cat add retro gadgets like a beatup porsche a roaring bike a heavily patched leather jacket and a pair of cowboy boots with in the soles mix in a couple of freespirit locations eg a trendy seaside apartment and a dedicated diner booth for office spice it up with deep socioromantic themes such as a postdivorcetraumatizedbutfinallyremarryingexwife a secretlyadmiringandthereforeforgivingwaitress a pairofformercolleaguecopsonlyoneofwhomisreallyacompletejerk and a bestbuddygettingicedoverasuitcasefullofillegal let it simmer for about minutes in a fastpaced though not necessarily logical or internally sequence of scenes cheap tender moments and sluggish wisecracks serve either a comfortable pillow to sleep straight through it all something a more dont worry even yellow pages will do
