label,text
0,once upon a time was a great american film which combined horror and comedy with equal thrills film featured clever direction groundbreaking special effects and superb comedic and serious acting it was entitled an american werewolf in london sixteen years later the awaited sequel was pinned onto the poster board outside your local theater surely would have least of the of the original again an american werewolf in paris an incomprehensible mess from start to pitiful the problems begin with the leading man tom everett scotts performance is stiff and tiresome from the outset he seems intent on proving that all young are simpletons in his defense not even a seasoned shakespearean thespian could have extracted a good performance from the juvenile and witless dialogue at one point one of scotts deceased friends whos soul is doomed to walk the earth being carved up one of werewolves is finally able to leave for the afterlife he then quips scott and his friends okay guys see ya what a memorable goodbye julie delphy soon shows as scotts mysterious european love interest basically shes a french girl playing the french girl it isnt of a stretch but this stupidity isnt even the most disappointing thing about the film the special effects such an integral part of the superb original film fall far in flop the werewolves like cartoons and no matter how well you sculpt cartoon with sinewy lycanthrope muscles its still hard to get scared of a cartoon so instead the vacationing american gang led the ultra weak scott keep finding excuses to return to the werewolfs catacombs lair here its much this incompetent special effects crew to keep the computer enhanced creatures or absurd beast masks under the cover of darkness some have said that if you dont look on this film as a its not as by comparison i disagree this film can not stand on its own and is even more of a disgrace when compared to the brilliant original if doesnt want to be looked on as a sequel it should not have borrowed most of the title from the film i dont care how much you love werewolves or how much worshiped american werewolf in as i myself did this one is simply not worth wasting your time okay guys see ya terrible out a possible th
0,bo dereks debut film remained unseen for eight years and thats how it should stayed john derek was a competent actor but as a director hes virtually the ed wood of erotic cinema not that this is especially explicit considering that bo atypically sporting dark hair was only when the film was made john also wrote and photographed it the latter results in some decent footage of the greek island setting against which the narrative is set but the plotting is puerile and the dialogue atrocious the character played by male lead peter hooten has been brought up with bos family they grew up as brother and sister but now in their teens the couple discover theyre attracted to one another but as i said dont expect any sexual fireworks still the worst thing about this is the fact that the protagonists each harbor an obsession all through the film which are not only silly in themselves but irritating in their relentlessness hooten wants to turn the remote fishing community into a modernized seaside resort and keeps expecting a cruiseliner to appear into view which of course it does at the finale dereks is even nuttier she craves possession of a large antique bathtub for the record the couple are married by the end of the filmalso involved in the nonevents are the female town mayor and a photographer lothario who wants to make a model out of bo and who naturally incurs the wrath of the jealous hooten occasionally for no very good reason were even treated to snippets from the screening of old hollywood classics in an openair movie house to which the whole town assembles among the titles shown is the public enemy at the end of the day while bos naivete throughout is undeniably charming its not enough to offset the films overwhelming dullness and amateurishness
0,i have been a huge lynn peterson fan ever since her breakthrough role in the blockbuster movie far north and even though i loved her in her one other film slow where she plays francis this is by far and away her strongest rolelynn as im sure you all know or should plays the critical role of driverunfortunately other than lynns amazing performance im afraid this movie doesnt really have much going for itoh wait there was one other thing the amazing creativity of the editing to remove profanity for tv viewers memorable lines like you sonofagun you sonofawitch shoot and well forget youok byeps does anyone know where i can get another lynn peterson poster
1,im slowly ploughing through as many hong kong action films as i can get my hands on and came across this gem mainly due to ching wan lau who is one of my favourite actorsits a great action film although not as ott as the title might suggest it moves along at a great pace and is truly enjoyablethe biggest surprise of this film was the soundtrack it would appear that rob dougan the guy who did the clubbed to death song which was popular in the matrix has lifted the soundtrack from big bullet and compiled it into one of the tracks on his furious angels album the tune in question is called im not driving anymore and is also the opening tune for the tv series law and order and the opening track on the matrix reloaded dvd menu teaser that really surprised me due to the sheer conincidence
1,this a great movie all feldman fans this movie has a great cast young a group of decide to rob a bank to some quick but all goes wrong when a security gaurd gets and they take hostages
1,the great james cagney topbilled in big letters doesnt show up money box the movies second third base and probably has less screen time than dudley digges who plays the eeevill reformschool dictator but when jimmy arrives as a deputy commissioner of somethingorother out to reform reform schools he separatrix the air with his hands and jumps on the testicle of his feet and spits out punchy warnersfirst national dialogue with all the accustomed and expected flair the psychological science in this crisp old geezer ane of warners many efforts to swear its come out as the socially conscious studio doesnt run deep digges is bad just because the handwriting take him to be and theres the quaint notion that juvenile delinquent will turn into swell kids if theyre just given a dash of autonomy but its made in that spare fast style that the studio specialized in and it never bores frankie darro who got into all kinds of onscreen disoblige during a brief term of office as warners favorite rotten street kid is an ideal jd a bountiful charismatic toughie with a pug nose and a hatefilled stare that could wither steel no kid player today can touch him
0,i think that would have been a more appropriate title for this film since it is padded to hell and back with stock footage of various bugs and animals i recently found the prey in its original vhs big box form and was very excited i just love finding old slasher films on vhs because the cover artwork is fantastic usually though it turns out that the film itself is less than fantastic the prey is one of those filmsto be fair it started off ok with the killer stalking the clich teenagers in the woods the heartbeat sounds used are a great effect that make you tense as you watch this film is basically a big fat clich and when the campfire stories section rolls in the film takes a new direction and spends almost half of the running time on the backstory of the killer i actually thought this was quite an original idea however the backstory ends abruptly and shows us some stockfootage of a burning woodland the lack of budget really starts to show now after this we are returned to the dumb teenagers being picked off in the woods the killer himself isnt shown until the end which is a shame because he actually makes an effective looking killer sort of like cropsy from the burning but better as for gore there isnt too much although theres an ok face squishing moment at the end overall i wouldnt recommend this film to anyone other than slasher completists it really is a big mess
1,my name is domino harvery edit dizzying chop mymymy name is domino harvey cut chop my name is domino harvey edit cut playbacknever have i determine a conductor take so very much flack for his dash before by now it is patent that most people do not appreciate tony scotts jerky meretricious dizzying blue pencil technique if i have to choose between sleep together it and hate it idaho say i love it it was borderline cark at times but the end ensue was middling well and its prissy to see a conductor with a originative butt to his dash and some originality even if it take over heavily from mtv videosthis stylistic butt manifests itself as keira knightley plays the role of cocky badass bounty hunter domino harvey and even her dialogue seems strangely jerky otherwise she plays her poorly because i middling very much hated her character and did not sympathize unrivalled bit with her no matter how very much she suffered we follow domino through her life as she joins up with chap bounty hunters mickey rourke rizwan abbasi and edgar ramirez the crew become tangled up in the fbi and suddenly has a reality show condense under christopher walkens tv production company what is christopher walken doing in every film by the way i guess that is a clever film technique because now tony dred scott is dislodge to use as very much meretricious mtvreality show blue pencil footage as he likes it becomes a potpourri of mtv acculturation at this pointit followes then that the story is told at an amazingly rapidfire pace with lots of raunchy strong language and gun fierceness there are some funny jokes its all very modern and surreal at the same time its a peck but its a rather enjoyable peck it is ultimately flawed in so many ways the actors try too hard to make their character reference cool for unrivalled but it works i give it a weak which crataegus oxycantha seem generous when compared to the oecumenical consensus of moviegoers who rank this film but i spirit it had some well approximation and carry through them well out of
0,spend fourth tremors feature goes back in time to begins year the legend would up the small city of perfection which both then rejection nevada as the story begins seventeen miners are killed by the ghastly graboids tremors of the it in the presentday tremors a have ancestors ground figurative and literal in the past most obvious is the gross michael gross as hiram gummer unlike his descendant drago gross is in with firearms so he place gunslinger billy mr as to hand kelly to shoot em leave why dirt dragonsthis one takes some getting used to as it takes hires in the distant past its like films western with miniature versions of the original films monster graboids these tamer dirt dragons are nowhere near as terrorizing as their give counterparts consequently in this film the characters the movie awful lot of time michael the was which the not have happened in the original an and characters was weird to have the citizens tremors up the fight so quickly when gross temporarily decides to inept town some so helpless why didnt brent on as juan pedilla immediately rally the people black fight without everreturning disappointing some the legend begins ss wilson roam gross brent roam billy drago
1,christmas in connecticut is an absolute gem and a mustsee for christmas elizabeth lane a precursor to martha stewart is a magazine columnist and the ne plus ultra of homemakersthe perfect wife mother and domestic goddess only thing is she is none of these thingsa total phony unfortunately for her she is about to be found out her publisher mr alexander yardley a brilliant comic turn by sydney greenstreet gets the bright idea of inviting a famous war hero to elizabeths perfect farm for the christmas holiday only thing there is no farm perfect or otherwise the comedy involves how elizabeth is to keep her real identity under wraps so she will not lose her job elizabeths colleague john happens to have a farm in connecticut so that solves that problem however he wants to marry liz but she does not want to marry him he offers her marriage though he knows she doesnt feel the same way about him that he does about her he makes the offer anyway and assures her that he is willing to wait and here barbara stanwyck as liz delivers one of the most devastating putdowns i have ever heard with perfect innocence she replies could you wait that long ouch in addition the scenes between una oconner and sz sakall are hilarious they dont seem to like one another though one suspects they really do they are rivals in the household and sz sakalls mangled english is equaled by noras strangled pronunciation of his name mr basternook my name is felix it is amazing how christmasy these black and white films are great character work by all involved dont miss this one
