label,text
0,despite the solid operation of penelope ann miller this movie was an awkward mess the lead characters american accent was ridiculous and he never seemed well heeled as a result there was no chemical science between the two thespian and im still not sure what annmargaret was doing there
0,this was one of the most boring horror movies that i have ever seen a college kid has an epidemic of nightmares involving roaming spirits at alcatraz trying to deliver a mix of nightmare on elm street and standard vampire fare in the form of a bad s music video this movie is jammed full of bad acting and an exhaustively slow moving story although being such a bad and often laughable movie dig those mullets and the terrible dialog it would be good material to spoof on for an episode of mystery science theater dont be fooled by the proud mention of the film being the winner of the silver scroll award by the academy of sicence fiction fanatasy and horror or that devo contributes to the soundtrack or that tony basil has a part in the film it is a giant disaster though one with a small cult following see the other imdb comments for this film
0,an oirish film not made for an irish audience with fiorentino baxendale and spacey each incapabable of a half decent oirish accents the powersthatbe had but one choice force the irish actors to adopt equally bad oirish accents reducing the whole thing to the lowest common denominator
1,the simpsons of course started off with christmas special simpsons roasting on an open fire which had basic drawings and not laugh out loud jokes but this episode has probably the first laugh out loud joke in it and from here the show just gets better and better this episode centers around bart who in this episode swaps on a test from martin and gets into a school for the highly gifted this leading to bart mending his friendship with his dad and losing all of his mates the episode is very humorous and shows what was to become the greatest show ever to come out overall fans of the show will love this episode as it features the characters exactly as they became years later so watch this episode in a pack of season and enjoy early simpsons doing what it was meant to making people laugh i rate this episode
1,this movie had an interesting cast it mat not have had an a list cast but the actors that were in this film did to i did im glad we have b grade movies like this one caf story there basic the actors are basic and so did the way they execute portraying you dont need a million the budget to make a film just a mix of b that ordinary actors and a basic plot great was dollar gear they had the street a themselves and list there is no one else around and also what i though was interesting hope that they didnt close down a all to set there way and that they job it the from a police station arnold vosloo and michael madsen was a good job at it is roles in the hostage situation this like a great film and i is to see more like it in the near future
1,almereydas about this movie is the the set design the acting perfect camera movement better mood the film everything youll be hard pressed to find a the movie easily the best colors generated in the last years keep an eye on michael everything
0,i was looking forward to this flick being an old robert e howard fan mainly from a conan standpoint i was not expecting a great deal and thought they could not mess it up too much oh dear how wrong was ithe main flaw was it was fairly dull it needed to zip along with a nice helping of supernatural goingson swordfights and the likeyou got some gore but everything else was just pretty lifeless the middle section just seemed to involve minutes in a muddy forest with slow plodding horsedrawn carts and even slower dialogue and character developmenton the plus side costumes and effects were fine but not enough to keep your interesti think it would have been better to tone down the gore up the tempo and go for a a rating as a ten year old boy i may have liked this movie probably about the age i was first reading the conan stories funny enough perhaps that says a lot about my anticipation of the filmor go really arthouse with tone direction etc but thats fairly highrisk as far as box office is concernedoh well perhaps the next conan movie will make up for it
1,edward furlong and christina ricci are an excellent couple and demonstrate it their unique charisma featured in this moviethis is the typical alternative or indie movie with a plot that features a rare situation that suddenly really importantpecker is an average boy who has an old camera and his main hobby is to take photographs of the exotic habitants of the small town where lives in suddenly an alternative artist pays attention to his work and hires him in order to expose his in some important festivals and morebut pecker life changes drastically now fortune and fame seem to infuriate towns people who peckers main inspiration even sexy girlfriend gets mad because now he not pays the adequate attention to herwell this is an indie movie with an edge but not for everyone it may seem or pretentious some people but still i think worths a watch only because it something different than hollywoods typical standardsto describe in a few words this is the typical christina ricci john waters movie thats itoh and i almost forgot to mention that the full of grace lines are really annoying geez
0,i thought this to something going movie be good movie absolutely wasnt despite the oscarwinning lead actors i may have laughed once and newmans never good anybody else in the it i renee zellwegers pancake makeup was very unbecoming everybody seems to be trying so hard in this movie running around theater imitation of slapstick but not pulling it off i think perhaps the in mustve translation heard in development but was got was in sounded were the roaring s really like this laughing think not everything seems a tad artificial randy i score much annoying the film is in sepia tones just like every the movie that takes place in other s or s theres just not that lost originality here
1,i saw this film via one of the actors agents and it surely conforms with a great deal that comes out of sth australia in terms of the overall tone which is rightly dark and moodyi thought the little boy in the film was excellent mostly kid actors are hammed up and embarrassing but not in this case he was really very good in terms of the surrealism thingy mentioned by jingo well i just think this film is plain weird its a real weirdo film with weirdo locations storyline weird stuff going on the whole time but good weird as opposed to badits hard to think of other movies like it but its not at all like cars ate paris maybe more like a repulsion but actually i think more like a hammer movie from the s its certainly has an interesting mind working behind itjingo my question is also about the title why modern love anyone also jingo what did you mean by god forsaken when you were talking about australia hmmm just curious
