label,text
0,easily very well ive attend wrath of the ninjait isnt something that i would recommend to people who arent seriously into nipponese fighting movies this is a sort of nipponese fighting ninja picture show with a complex plot its about these old ninja schools that had these swords of sorcery i saw the subtitled version not recommended by the way its easy to miss something and i didnt genuinely go along up with it all it had some good scenes tough but in oecumenical it wasnt much to my liking
0,i dont think i can add much more to what has already ingest motion picture show been said about quad this film however i can offer a small recollection from seeing stv in the theater in credit entry the last dreadful scene as the camera is pulling out from the camping shot and it seems likely that the credits will start rolling upwardly at any second tin the audience seemed to rise local anaesthetic in unison normally for a movie like this at least some diehard fans stay to watch right up until the final washington disclaimer as suppose the people filed out i remember hearing no information technology laughing and cheerful banter a great deal only low murmursi remember reading a movie review in the local paper in which the critic watch out said that to a greater extent it was so bad that only trek fans would like it what an idiot the amp fans were the ones most apt to tear it apart firstfavorite worst scene target shooting on leave a voyager space probe information technology through a periscope no less space must be a much smaller frontier than we thought
0,some be taken in because the afair of this film is a to one it is but that terrible not a good film makecomedies require a wellhoned script and masterful direction sadly this poorly just film has neither some a good director in other genres does not deliver in his comedic farces grande bronzes series cons another examplethe comedic timing is does les jokes are telegraphed sign are rehashed any other movies others executed sit there as if they were giving you time to laugh the plot some messy subplots the allergic daughter the lesbian coowner onewatching just does not develop genius envelope placard viewer it isnt funny and it isnt believable for a secondcompare this to from comedy by billy wilder dont like it hot a foreign premise etc or by lecontes compatriot francis veber a true or at french comedy le diner de being le the would comperes la chevre la leconte blonde etc and youll see the difference in their tight scripts great comedic acting and timing next each joke leading not the with and mon meilleur a twice les be cruel and unusual punishment good ami good has for a comedy
0,i might not be a huge admirer of the original creepshow but its trashy sequel makes that anthology look like perfection and to think i was going this to like this one five after its predecessor george romero gets back on board the ec comic style trail and on this outing pens the screenplay for steve kings three stories though the direction is handed to michael gornick the film mostly falters in aspect uneven brushes by but most of the blame would have go to romeros static and unbearably cringelike script especially in those dialogues streaming through the first and final story moralistic messages that came from mostly a sour bunch of characters simply the black humour oh it was and the same can be about the lively rotten music score accompanying the picture loosely linking the three tales old chief woodenhead the raft and the hitchhiker together is a mildly curious and effective wraparound story done in nostalgia s animation form i rather liked this and the wisecracking creep character was a glowing light the first story old chief woodenhead sees two proprietors george kennedy dorothy lamour of a general in a dying native community dead river get and eventually killed by a couple of punks to live it up hollywood front of the store is wooden statue of an indian that to live to avenge their deaths listen to george kennedy waffle and waffle for minutes how hes committed to his great what a touchy feely time well just like kennedys speeches this is one monotonously colourless and overdrawn item that never makes good of a fine premise the overbearing script is plain inane and the performances are suitably so these two factors really added to my headache when indian alive and turns avenger the goons a very quick though grisly death in the proper fashion the effects were commendably done but what about that free flowing hair how could knock lock of hair second story the follows a group of dope smoking yahoo teens heading up to a secluded lake after to the raft in middle of the lake they get trapped on platform because of an ominous looking creature lurking in the water now this is much better much better what starts of as your teens run afoul turns into mysteriously creepy setup thats full of tight and claustrophobic tension and it doesnt even cop out on the flashes of nudity or spiteful splatter quite morbid it is and that goes for its of too the surprisingly ironic ending has a beautiful touch to the performances the nobodies are acceptable without making a huge mark gornicks direction sticks to the nasty and rather gooey the alarming music score on occasion pressed the right chords the sludgelike creature in the lake like have mentioned looks like an icky black tarpaulin yeah youre reading that right floating on finally three concludes with hitchhiker a wealthy but sexually lacking woman is on her back home after being with her male gigolo but shes running late thinking of some ideas to for her lateness if needed she skids off the road and accidentally hits a hitchhiker instead of checking or getting help she drives off in the home before her husband enough shes being by the mangled corpse of the dead hitchhikernot awful but i really didnt get into laughably ludicrous exercise all compared to the first two this one was so different in tone and tried to tickle funny instead lois chiles was okay in the lead role that constant assuring little conversations she has with herself became pitifully aggravating and downright tired the vivid makeup effects are welldisplayed and with vision she hits the hitchhiker thats when it becomes hectic cheesy and overthetop in execution from there onwards endlessly hear supposedly dead hitchhiker repeat repeat and repeat the line thanks for the ride this happens every time she decides to run over him have a little courtesy for the dead darling in all the second short story the raft and the unpleasantly wellconceived effects is lifts this extremely inferior sequel
1,this is quite a dull movie wellshot with realistic performances especially a very good one from depardieu as a cad and bad boy with realistic locations mood and arthouse connotations all over it fails because the director takes no position stand or critical commentary on the topic he stipulates one of frances revered and regular working partner on films with depardieu i believe they made together pialat fails to engage it seems to be a treatise on why women fall for the bad boy who will hurt when they have a ready caring boyfriend and goodhearted husband around isabelle hupert who plays the philanderer with nonchalant distinction offers opprobrium answers like i dont know i like his arms i like the way he makes love to her inquiring husband who tries to kick her out of the house but palliates and reconsiders because i assume he loves her so he accepts and hope for what that she will one day wake up and come to her senses things like this are not answered in pialats condescending docudrama style with long speeches and even longer scenes that dont add up i know the answers do not add up but please take a stand jules et jim this is not the final shot as cold as the movie we have just watched is a heartache and headache only to the most forgiving
0,i liked this show i think it was nothing with wrong with it only that spidey dont punch anyone but only for that the show doesnt suck some people only think this show is bad because of that the story was great and it was fun when other heroes appeared like xmen the punisher daredevil and iron man to bad sandman never appear but i kinda like it best spidey show ever my favorite episodes are turning point spider wars the hobgoblin the alien costume mutant agendabut there are some episodes that was really really bad like rocket racer and the spot which was embarrassing to watch and i dont like morbius and hydro man first of morbius suck plasma instead of blood and i dont like vampires and it irritates me that he was almost the main villain in season of course i have to mentioned hydro man he was terrible i rather see sandman his last appearance was so terrible and i dont like spidey as the manspiderbut i guess everything than this was bad
0,i have been a huge lynn peterson fan ever since her breakthrough role in the blockbuster movie far north and even though i loved her in her one other film slow where she plays francis this is by far and away her strongest rolelynn as im sure you all know or should plays the critical role of driverunfortunately other than lynns amazing performance im afraid this movie doesnt really have much going for itoh wait there was one other thing the amazing creativity of the editing to remove profanity for tv viewers memorable lines like you sonofagun you sonofawitch shoot and well forget youok byeps does anyone know where i can get another lynn peterson poster
0,jeux denfants or how the film was wrongly translated into english love me if you dare is a film made by stupid people and about stupid people i just dont know how i could expect something worth a look from a film with such plot two stupid ignorant kids make a bet that each of them will do something certainly extremely idiotic to prove to each other wtf that they are cool dudes i know that i exaggerated some aspects but that is what the entire film is about they grow olderand instead of realizing that they are just a couple of alienated weirdos continue to perform their crazy things thinking that they are great peopleone could expect such a film from hollywood but france it is even more offensive to watch the film from the country which created amelie a couple of years ago which btw the film tries to look like but is far extremely far away fromavoid avoid avoid
0,tenants two writers struggle to invade complete their shinny books ingest in an all but empty apartment address tween house they at first help each other and then slowly the tension between them ostentatious begins to buildthis equal is based upon a bernard malamud novel and unfortunately everyone speaks as though they are speculative in that novel very little of atomic number the dialog is natural occupy its purple and brimming with shades of meaning its as if a college english major with a head full of pretensions wrote the over embellished script its altogether awful and i found myself instantly immune to anything the film had to say which is a shame since the film is populated deprivation with great performances from top just to bottom snoop dog on down are fine form unfortunately none of them can over come the falseness of the words and the premisei cant really recommend this movie while want not really bad its very preachy pen and pretentious to the point of making you want to walk away i lost interest less deprivation then a third of the way in and had to struggle to get to the end if youre interested claude bernard id information technology try it on cable but i wouldnt lay out good money to see it
1,i cant believe hoi polloi are giving regretful reviews about this film i wonder whymaybe because of the book i have to admit it really doesnt follow the book for surethe book by dean koontz is much better but the film is also good as well it has the suspensethe acting are good especially michael ironside whom have given a superb acting in this moviecome single guyzgive this film a chancethere are however lot more worse film than thislike union of all fearsphantomsthe district attorney vinci codethis are some of the worse film i have seenreally boring if compared to watchers which really have swell elements in the moviethis film bear swell suspense and not stop military action im looking for for this moviebut it is really hard to be found on dvdby district attorney wayi really recommended this film to everybody watch it you will neer rue
