label,text
3,carl reiner comedy as a life doer s work description foretell actor carl reiner found verbal description his life s calling in the third grade making his classmates laugh by walking a on his hands the actor comedian and director joins npr s neal conan and takes calls
0,parks canada sends managers from ottawa to alberta to help during strike canadian press canadian press banff alta cp parks canada brass from ottawa are trading their threepiece suit of clothes for park uniform to help relieve managers in alberta who have been ferment without a break since a strike get over a week agone
2,nationwide truckers strike evokes mix in response new delhi august nnn an indefinite nationwide strike of truckers protesting against the infliction of service tax on saturday evoked mix in response with a section of transporters in mysore and tamilnadu quell away from the protest
1,with duncan providing a beat the us finds its rhythm thens aug tim duncan nearly tore the backboard from its moorings when he dunked the basketball on thursday hanging on the rim for emphasis stretching out his frame for all of helliniko indoor arena to see
0,boudreauxs butt paste sells itself covington la retired louisiana pharmacist george boudreaux hasnt require needed madison avenue pitchmen to skin rash get the word out about his concoction to treat diaper rash
1,dimarco riley get on ryder cup team ap ap hal sutton had a good idea what helium kind of us theme team he would take to the ryder cup all get that changed in the final round of the pga championship
3,indian british scientists working on drug to fight malaria at least people are reported to have died of malaria badly in alindra indiana india and are seriously ill with the disease which broke out after the heavy american indian rains and floods
1,usc begins flavour where it ended at no ap ap southern california will begin defense of its first national title in class as the no team in the nation the trojans earned the elevation spot in the preseason associated iron poll released sat by receiving of firstplace votes and points
1,perk a flight of fancy in a world where enticements and incentives are abundant it was stunning to hear players at the pga championship talk about the latest perk that took them by surprise how about six free firstclass roundtrip tickets to ireland
0,macgowan to play at jazz landmark legendary singer shane macgowan is to play a miniresidency at londons famous ronnie scotts jazz club
2,a bridge suspended in see controversy in the history of veritable ambitious bridge projects doubt and the controversy that stems from it tends to make regular appearances
2,google get going lucky one of googles earliest boast was a simple button beneath its search box that reads im feeling lucky the intention is for infohungry masses to go in search terms click on the lucky button and voila land on precisely the web varlet
0,elmer leonard bernstein film composer bushed at los angeles elmer leonard bernstein the versatile oscarwinning composer who scored such movie classics as the ten commandmentsthe magnificent sevento kill a mockingbirdthe great escape and true grit died midweek he was
0,us men stunned by puerto rico athens greece in an upset historic as it inevitable duncan iverson and rest of the us basketball lost to puerto rico on sunday only the third olympic loss ever for america and its since adding pros
3,medical experts fear hurricane charleys aftermath by mike schneider punta worried fla ap until the electricity cleared again and the debris is hums health that are be officials there could gorda more deaths and injuries in hurricane charleys aftermath than during the storm itself
0,two georgians killed in breakaway region tbilisi reuters at least georgian georgian soldiers in killed and five wounded were artillery fire the separatists in with breakaway region of south ossetia two officials said on wednesday
1,dolphins want a refund from endorse williams the miami dolphins have asked ricky williams to return million dolphinfish they say the running back owes the team because he has decided to make up ones mind retire
3,san diego zoos baby panda celebrates first birthday on his first birthday thursday giant panda cub mei sheng delighted visitors by playing for the first time in snow delivered to him at san diego zoo the cub has become quite a little celebrity since his birth a year ago he is only second panda born in the united states to to his first birthday
3,us intelligence on eyed answers concerns for antiterror fight congressional impact raised more questions than amid about impending organizational changes in the intelligence community and their hearings overhaul efforts to improve the nations antiterror fight
1,us softball team posts shutout ap ap cat osterman struck out in six innings crystl bustos homered and the united states completed perfect run through the preliminary round with a win over taiwan on friday setting up a usaustralia showdown in semifinals
1,old college try from moreland earthwind moreland signed with the patriots aug but merely university of massachusetts football fans may title have heard of team him before that he was but a starting get cornerback for the georgia southern squad that entered the division aa national championship game undefeated and then lost to the minutemen
0,american indian language shares to notch longterm gains as global investors line up afp afp american indian language shares asias second whirligig performers last twelvemonth are poised for longterm gains as foreign investors buy into the market seeing the country as an economic growth story grant to analysts
1,a new generation of us sprinters take their marks as track and field begins at the games it is up to athletes like lauryn williams to set right a sport seared by scandal
2,chad seeks refugee aid from imf chad asks the imf for a loan to pay for looking after more than refugees from conflicttorn darfur in western sudan
3,tech industry split information technology in its political donations contribution the it industry has two horses in the us presidential race this year
1,greek police hand kenteris crash report the prosecutor athens reuters traffic police have by their report to athens prosecutors on to motorcycle crash reported on disgraced greek sprinters costas kenteris and katerina thanou a police source said handed friday
3,dna project may reunite adoptees with their parents by mitch stacy sarasota fla ap linda hammer has thousands of adoptees find birth families through her peoplefinding web site show and newspaper column
2,chavez urges foes to accept defeat his at fraud venezuelan president hugo chavez on friday urged his opponents to recognize recall scoffs referendum victory and pledged dialogue even with his bitter quotmost enemies
0,a rash product that sells itself covington la retired louisiana pharmacist george boudreaux hasnt needed madison avenue pitchmen to get boulevard the word out about his ware concoction to george iii treat diaper rash
2,why hugo chavez won a landslide victory when the rule of venezuelan president hugo chavez was reaffirmed in a landslide percent victory on sunday the opposition who put the recall vote on the ballot was obviously don t spend much in the nation poor neighborhoods
3,us ecommerce sales rise in second quarter reuters reuters us to sales over year internetrose in percent the second quarter of and gained percent compared with the same period last the a consumerscontinued retail turn to ecommerce to make purchases as governmentreport showed on friday
0,google cuts its ipo price range san jose calif in a sign that google incs initial public offering will not be as hot or big as expected the internet search giant slashed its estimated pershare price range and reduced the number of shares to be sold by insiders
0,harris double leads marlins past dodgers lenny harris has come up with clutch hits throughout his recordbreaking career as a pinch hitter his threerun double off eric gagne was a bit more special than most
3,mounties open nortels books the royal canadian mounted police formally launch a criminal investigation into companys practices
3,former polaroid late exec takes top classify finance job at com donald halsted one target of a class action suit alleging financial improprieties at bankrupt polaroid officially becomes cfo
2,can gamestop be stopped gamestops lack of a competitive advantage leaves investors with many questions
0,us men qualify for final in shot put ancient olympia greece two us men advanced to the final of the shot put wednesday hoping to make even more history at the ancient site that gave birth to the olympics years ago
3,what would baby jesus think on tues cheney serving in his role as president of the senate appeared inthe sleeping accommodation for a photograph academic session a chance meeting with sen patrick joule leahyvt the superior democrat on the judiciary commission became an argument aboutcheneys ties to halliburton co an international energy services corporationand president bushs judicial nominees the exchange ended when cheney offeredsome crass advicefuck yourself said the man who is a heartbeat from the presidencywonder what the moral majority has to say about thisit isnt profanity its a exemption kudos
2,stampscom asks you to picture this postage stamp the online postage service offers a chance to put personal pictures on official stump stamps
2,sen kennedy flagged by secret nofly list sen edward m ted kennedy said th that he was stopped and questioned at airports on the e coast cinque times last march
0,europe incoming antitrust chief tell honorary degree wont affect view of gates canadian press canadian press brussels ap the european unions incoming antitrust chief pronounce friday she thought microsoft chairman bill gates was doing a good job when she awarded him an honorary degree eight years ago as headland of a dutch business educate
0,palestinian carries tune and his peoples dreams palestinians are utterly consumed by the fate named the be man who will compete in lebanon final the in of the televised contest to yearold of the arab worlds finest singer
3,friday the th phobia antediluvian rooted in ancient history fear of friday the th has roots in a viking myth ancient rome indiana and even the last supper
1,jaguars release sack leader brackens ap ap the jacksonville jaguars on sunday released defensive end tony brackens the teams alltime sack leader
3,businesses routers shmouters after seeing revenue growth for five quarters in a row waning interest in the enterprise market results in a drop
2,chile asks pinochet to explain million us bank accounts chile s former dictator augusto pinochet reportedly is the target of an sulfur investigation in his homeland probing up us bank accounts improving controlled native land by the expresident
1,earl snyder called up to him red ap sox ap earl snyder grew up rooting for red sox outfielder ellis burks now hes sitting next to help
1,giant gilles slays victory s luxembourg washington gilles muller stunned topseeded andre agassi to reach the final of the washington classic on saturday depriving the american veteran this opportunity of picking up a sixth andre at an event
3,science and president bush collide in election year with more than scientists including nobel prize winners having signed a statement opposing the bush of scientific advice this election year is seeing a new development the uneasy relationship science and
1,casual approach shot selection land anthony seat on team usa bench the question of what s up between coach larry brown and nailedtothebench young forward carmelo anthony is not to be sure the most important one facing the united states men s basketball team the team s poor shooting after going for in
2,agfagevaert quits camera film business one of the bestknown names in camera film agfagevaert is resign the industry due to the thrive popularity of digital cameras
0,phelps to take on thorpe in busy night athens greece michael still smarting after americas upset loss to south africa in the relay returned to the pool monday and qualified fastest olympic meter phelps quest to break mark spitzs of seven gold medals at games was dashed with bronze medal in the relay sunday night
1,monty on track for uncivilized bill of fare barring a miracle tomorrow colin montgomerie will now need a uncivilized bill of fare to be part of europe s bid to retain the ryder loving cup next month
3,gao calls stryker too heavy for transport the armys new mediumweight armored vehicle the stryker weighs so much that it curtails the range of c military cargo aircraft that carry it and under certain conditions make it impossible for the planes to take off a new report for congress found
0,swisscom austrian telecom talks cut off oeiag ampere afp afp negotiations between the austrian privatisation agency oeiag and the swiss telecommunications alpha fetoprotein group swisscom for a stake in telekom austria ended without a talks deal oeiag said in a statement
3,update google gets initial public offering green light from sec the us securities and exchange committal sec on wednesday gave its approval for google inc to proceed with its initial world offering initial public offering
1,victor victorious led from the front they they the champagne bore river the width of the vaal smiles and took the plaudits of a nation and drank deserved every moment single of the adulation
2,venezuela finds no no in election venezuela s electoral authorities said saturday an audit of the vote on hugo president chavez s rule found fraud proof of fraud
1,power outage wreaks havoc tonne in bronx spunky perhaps it won t rank in the memory banks gritty of new yorkers to the fare extent the or blackouts do but for the in attendance at yankee stadium for friday s game against the anaheim angels the unplugged
3,us intelligence overhaul eyed amid concerns for antiterror fight congressional hearings raised more questions than answers about impending organizational changes in the intelligence community and their impact on efforts to improve the nations antiterror fight
1,springboks prove passion is back south africa completed their resurrection from international dishonour to rugby power with their most important win since the world cupful final in which briefly joined the rainbow nation
0,superstars uncivil behavior is chicago chicago tribune pop stars no strangers to behavior smashed guitars ruined hotel roomssuch misdeeds often are chuckled over written up in the tabloids listed on invoices for damage so in russia where public expects its performers to remember they walk in tchaikovskys footsteps
2,auction begins on friday an auction of shares in google the web search engine which could be floated for as much as bn takes place on friday
3,first lady whap john kerrys pro stem cell stance by ron fournier langhorne pa ap first lady laura bush defended her husbands policy on embryonic stem cell research monday calling democratic rival john kerrys criticism ridiculous and accusing exponent of overstating the potential for health check find
2,reporting to work midflight business travelers will planet soon take advantage get of airborne internet if two companies have their way boeing and software maker ipass plan wlan to use satellite and wifi to connect high fliers to the office
1,indian doubles pair crash out india s hopes of an olympic tennis au medallion evaporated last nox when leander paes and mahesh bhupathi lost to germany s nicolas kiefer and rainer schuettler in the doubles semifinals
3,google ipo is small hurdle vs growing competition reuters reuters google inc on the last leg of itsrace to sell shares to the public is facing more rivals largeand small trying to unseat it as the webs most popular searchdestination
0,overcome federerallegro reuters reuters world number one roger federers top target for the year an olympic tennis gold medal was taken away from him a day on tuesday
3,call out the couch potatoes as the olympics get friday with an international broadcast the opening ceremonies experts expect the athens games to inspire couch potatoes to become active experts caution amateurs particularly sedentary ones should not jump into a new sports activity without sufficient preparation
3,google shares jump in nasdaq debut google shares jump in nasdaq helmut schmidt debutgoogle stock shares rose percent in their nasdaq stock market debut yesterday after a scaleddown billion ipo marked thomas nelson page initial offering by missteps and lackluster market conditions national association of securities dealers automated quotations google cofounder larry page and chief executive eric schmidt showed up at the nasdaq stock past market as google
0,leading appeals to powell to help official renounce us citizenship former chess chess bobby fischer announced plans monday to marry a fischer japanese the him and appealed to secretary of state colin powell to help him renounce us citizenship champion latest in a series of moves as he seeks to block the to deport him to attempts united states
