label,text
0,singapore announces relaxation of rules on political expression singapore s new prime minister bequeath lee hsien loong has announced a partial relaxation of rules admonish on political expression but he warns race and religion will remain sensitive issues event subject to restrictions
1,super acid quest packers super acid quest wisconsin heart darren sharper returned one his team s three interceptions yards for a touchdown leading the super acid quest packers to a preseason victory over the new orleans saints
1,how advanced athletes fared at the olympics olympic events involving athletes and coaches with connections flint michigan all andre are on team usa unless otherwise indicated listed dirrell of to michigan into the boxing quarterfinals needing
0,us children abandoned in africa texas authorities are investigating claims that a us mother left her seven adopted children in nigeria and went to work in iraq
3,new species of flightless bird s days may be numbered twitchers should book their plane tickets as soon as wildlife experts yesterday claimed to discovered a new species of bird in the but they warned that the flightless calayan rail could be driven to extinction by
0,china tries to shut down phone sex lines in antiporn campaign press canadian press shanghai china ap china has severe punishment for phone sex operators part of a sweeping crackdown electronic pornography xinhua agency wednesday
2,united airlines says it may terminate pension plan update aug bloomberg ual corporation s united airlines trying to pull in financing to exit bankruptcy said it probably will terminate and replace all its pension plan
3,latest sp flaw bypasses ie security zone security researchers have discovered another vulnerability in windows xp service pack but it doesn t appear to be an quick scourge
1,medical examiner finds no injuries on thanousource athens reuters a medical examiner has found that greek sprinter katerina thanou who was in combat injury hospital with fellow athlete costas kenteris had no injuries infirmary a judicial source said determine on tuesday
3,separate genes responsible for drinking alcoholism by randy dotinga healthday reporter healthdaynews turn some people can drink a lot of alcohol without becoming addicted or so and specific genes atomic number may help explain why researchers say in a new study of australian twins scientists found that separate genes appear to be responsible to some hoi polloi degree or so for dependence on aroused alcohol addiction and how much people drink
2,bangladesh wins bn india deal indian conglomerate tata is to invest bn in a power plant in bangladesh the countrys single largest foreign investment ever
2,brazil finds true value of art the brazilian government and a united nations agency team up to help the country reap more financial rewards from its creative industries
0,developing states to seek voice in fighting eye terror reuters look up reuters developing infringe nations launched their annual diplomatic summit on tuesday with a plea to the united states and other powerful countries to consult them on tackling terror and purpose resolving the middle east conflict
3,international group teams against spam task force plans antispam campaign from education to crossborder legal efforts
3,released netscape communications yesterday released netscape is based on version of mozilla the most recent version of the mozilla application
2,french output steps up the pace europes bigger economies register yet more productivity growth while the uk starts to fall behind
1,hewitt kick upstairs lleyton hewitt of australia moved into the quarterfinals of the legg mason tennis classic with a victory over alejandro falla of colombia in capital of the united states
0,us rolls into softball goldmedal game athens greece right now the americans arent just a dream team theyre more like the perfect fernandez pitched a threehitter and crystl bustos drove in two runs as the rolled to their eighth shutout in eight days over australia putting them into the goldmedal game against the aussies
2,air canada stock plummets on review montreal reuters shares of match air canada troupe lta href targetstocksquickinfofullquotegtactoltagt fell by more than half on wednesday after the toronto stock wa exchange said it rally was reviewing the companys stock to determine if it meets listing requirements
0,russian president visits chechnya russian president vladimir putrin has drawing card made an unannounced trip to chechnya to honor the memory of the assassinated leader of the restive southern republic one week before chairperson a scheduled vote to replace deoxyadenosine monophosphate him
1,teen is first black national usta champion ap ap scoville jenkins a yearold from atlanta became the first black to win the s singles championship of the us tennis association boys nationals
2,german welfare rallies escalate eastern germany sees more mass protests over welfare cuts with smaller rallies in western cities
2,us credithalliburton jostled dramatic play receive by army audit backandforth new york out aug reuters away in an otherwise listless credit market halliburton has created some drama with its ongoing saga with the army over its accounting for billion of work in iraq and kuwait
1,al wrap paul guerrero erstad homers guide angels new york reuters josh paul vladimir guerrero and darin erstad hit multirun homers to lead the anaheim angels to a victory over the tampa bay devil rays in st petersburg on thursday
3,chorus frog found croaking in virginia ap the southern frog has been found in southeastern virginia far outside its previously known range the animal never before of beaufort county nc about miles to the south
1,bekele wins m golden as gebrselassie s era ends kenenisa bekele storm to the men s meters title as his once allconquoring fellow ethiopian haile gebrselassie ended at the olympic games on friday nox
1,saulnier looking strong cyril saulniers victory over gilles elseneer oer on wednesday continues a recent trend of superb play for the triumph yearold frenchman
0,venezuela voters turn out in huge numbers caracas venezuela summoned by bugle calls and firecrackers millions of turned out in unprecedented numbers sunday to vote on whether to force leftist president hugo chavez from office lines snaked for in upscale neighborhoods where suspicion is high that the leftist leader plans a dictatorship in where support for his revolution for the poor is fervent
1,yankees are powerless and stadium was too the big scoreboards at yankee stadium went dark in the seventh inning friday night not that the yankees were lighting them up anyway
1,olympic games hit stride with medals freeforall athens reuters norway germany france britain romania new zealand and australia all looted the goldmedal chest in the athens olympic rowing basin on saturday as greece counted the cost of the games in national pride and treasure
0,us jets hit sadr men as tanks near najaf shrine najaf iraq us helicopter gunships pounded supporters of moqtada al sadr in the holy iraqi city of najaf yesterday as tanks rumbled to within metres of a holy shrine at the centre of a near threeweek insurgency
3,ati brings digital tv to snags pc hdtv wonder your free highdefinition transmissions for budget viewing
0,die as hamas killed survives israeli gaza leader citya senior hamas gaza survived an israeli assassination attempt early today but at least five other palestinians were chief in the explosion that tore through his strike home
2,giving voice to a billion henry m robert things forbescom forbescom when vent robert poor looks at the world he sees billion embedded microcontrollers the workhorse chips inside cars traffic lights and dealings air conditioners doing their jobs in see splendid isolation then dealings he imagines what will happen when they all can talk to one another
1,us men squander lead but hold off thorpe to win athens august seldom has a huge lead disappeared so quickly largely unheralded us swimmer klete keller jumped in the kitty for the final exam leg of the x meter freestyle relay a secondandahalf ahead of australian legend ian thorpe
2,strategies for a sideways market reuters reuters the bulls and the wondering are in thistogether going their heads and bears whats scratching tohappen next
0,bountyhunter he to gallery in kabul kabul a bounty hunter trial of running a private torture chamber has gone on accused in kabul claiming plays could not get a the hearing because the fbi had confiscated vital evidence and locked it in fair american embassy
3,maxtor ships multimediafriendly drive the new diamondmax drives are designed deoxyadenosine monophosphate to help people run multiple applications such as games and music without overwhelming their tally pc system
0,exchess champion fischer to marry japanese woman tokyo reuters a bold gambit worthy of the chess champion once bobby fischer plans to wed a fourtime japan great in the hope of avoiding deportation home to the united states where he is wanted for breaking sanctions
0,gop convention light on stars ap ap the republicans will have one sure hollywood star for their convention california gov arnold schwarzenegger along with performers to keep the country music fans happy but theyll be hardpressed to match the democratic conventions appeal to young voters led by ben affleck
1,car chance event cant keep coach away south williamsport dada randy hien has spent more than two decades managing little league baseball and he wasnt run to miss the lincoln ri allstars teams trip to the little league world series even though a recent car chance event nearly pour down him
3,another expanded whois service doing indepth investigation of site whoissc offers a wealth of detail about the people and technology behind just about any web on the planet
0,jacksons lavish lifestyle put on display santa maria calif the elegant life of michael jackson was put on display in a courtroom thursday when defense attorneys showed videotaped scenes from last years raid on the pop stars lavish neverland estate
2,nortel turns a tiny corner the canadian telecom equipment maker has issued its first postaccountingscandal financial update so far so good
2,personal would letting from verizon verizon plans to offer a service that would act as emails virtual switchboard operator operator customers stay in touch at all times the program a send phone calls voicemails and a wherever customers designate by elisa batista
2,sec bars some mutual promotion basedon reuters reuters the wall securities and exchangecommission barred us mutual funds on wednesday fromchanneling brokerage commissions toward us street firms fees their fund of the funds shares
3,ibm ibm dismissal of sco claims the has filed a page motion with a us district court in group attempt to have some of the claims made against it by seeks sco an dismissed
1,us rowers advance americans abdullah and henry nuzum row their double scull furiously down the stretch to cross the line in a dead heat with norway on wednesday winning both teams a spot in a rare sevenboat final
2,nortel turns a tiny corner the canadian telecom equipment maker has issued its first postaccountingscandal financial update so far deoxyadenosine monophosphate telecommunication so good
0,ny welcomes protesters with discounts ap ap discounted hotels and broadway show tickets for convention protesters
0,us prepares for guantanamo arraignments guantanamo bay naval base cuba one man deoxyadenosine monophosphate allegedly worked as an alqaida accountant another a poet is accused of crafting terrorist propaganda
1,pakistan to rest speed duo skipper inzamamulhaq said he d likely rest shoaib akhtar and mohammad sami tuesday s limitedovers match against an australian chairman s xi as pakistan continues to ease its pace bowlers into the tour
0,howard says help hand prime minister mr john howard was forced to defend alexander downer in relation to foreign ministers comments that australia was not bound to help the us defend taiwan
1,dyer up for sale on ebay the yearold midfielder has been all over the back pages this week following a reported bustup with sir bobby robson and one supporter had has enough
1,cink wins by four patch shots stewart cink cruised to a comfortable fourshot win at the nec deoxyadenosine monophosphate information technology invitational in akron ohio today well off cink started the day with a fiveshot cushion and while it wasn t all smooth sailing rory sabbatini was the
1,hearn earns first nationwide term of enlistment victory ap ap david hearn of canada earned his first nationwide term of enlistment victory sunday closure with a under and pose david mckenzie by a stroke at the alberta classic
3,interwoven up records management company ecm enterprise content management company interwoven on monday announced the acquisition of software intelligence a maker of records management technology for million in and stock
0,sharon more settler homes in west bank reuters prime minister ariel sharon facing a party over his plan to the gaza strip has approved more israeli settler homes in the west bank in a move that drew a cautious tuesday from washington
0,twentyfive hurt as azores plane avoids collision lisbon reuters twentyfive tapair portuguese republic passengers and crew were slightly injured when the plane made a headlong steer to invalidate a midair collision just before landing on an island in the azores on friday tap said
0,the geisha let his hair down here in the gion geisha district japans ancient capital even one bad hair day can cost a girl her career so it is no wonder that tetsuo ishihara is the man the most popular hands in town
3,amd sneaks strained silicon into chips the contrive twist will let the company increase the performance of its processors
3,invasive purple weed may meet its match ap ap they burned it cut down it spray it and overflowing it but nothing killed the purple loosestrife weed which has become a regional plague until official at the parker river national wildlife refuge set a european beetle loose on it
2,united airlines says it may terminate pension s update aug bloomberg attract corp plans united airlines trying to ual financing to exit bankruptcy said it probably will terminate plans replace all its pension and
1,roddick venus navratilova win openers ap bothered more by the wind and her wrist wrap than her opponent defending gold medalist venus williams overpowered melinda czink hungary in the match of the athens tournament andy roddick made his olympic debut with victory over flavio saretta of brazil swatting aces and service winners
2,capital of japan stocks flat in late trade capital of japan reuters capital of japan stocks were flat in afternoon trade on friday as occupy about record high oil prices took the edge off investors appetite for recently knock about high tech topic such as sharp corp
1,jones leads cowboys to stunning win over seahawks julius jones scored on a yard touchdown run with seconds left as the dallas cowboys scored two touchdowns in the last two minutes to stun the seattle seahawks in the national football league monday
3,macromedia offers flash video tool macromedia hopes to boost use of its flash formatting for delivering streaming video with a modern development kit the flash video kit allows users of the company s dreamweaver web authoring application to add flash video to their paginate without victimization the full
3,plurality of worlds many the universe also the first for philosophers who declared the same truce greek olympic competition have the foresight to imagine a universe not just where in countries could coexist but did a universe occupied by many such habitable worlds
1,welcome change for cabrera lets say boston is the sun of the baseball universe where hope and criticism burn shining where a city go around around the game
0,labor determined to reopen children overboard inquiry says there appears have been pressure from prime minister s office on a public servant and it s reaffirmed determination to the inquiry into the matter
3,news climate change could doom alaskas tundra in the next years alaska will experience a massive loss of its historic tundra as global warming allows these vast regions of cold dry lands to support forests and other vegetation that will alter native ecosystems oregon state university press release
0,american says take the stand us backed his jail kabul afghanistan jonathan keith idema an american accused of running a freelance antiterror exist operation and private prison in afghanistan testified prevail in court yesterday that he could prove us and afghan authorities were fully aware of his actions and he mindful accused exist the fbi of confiscating evidence that would support his contention
1,chilean beats dent for tennis bronze it s safe to say justine heninhardenne is back on top of her game she s healthy for the first time in months and has a gold medal to prove it
3,dying star goes out with a ring a fresh image from nasas spitzer space scope shows the shimmering ember of a dying star and in their thick a mysterious doughnutshaped ring the dying star is part of a planetary nebula called ngc when a star like our own sun begins to run out of fire its core shrinks and heats up boiling off the stars outer level
1,phelps adds medley to his tally of gold athens michael phelps certainly will not beat mark spitz gilt s record seven olympic golden swimming gold bequeath medals in munich in but the american youngster is still racking up the gold in athens
3,amd starts shipping nanometer chips to customers advanced micro devices incs amd incs nanometer notebook processors are on their way to customers according to a research note published by goldman sachs co thursdayltpgtadvertisementltpgtltpgtltimg src width height border metboardroom mee pcreativepinfowrssgtintroducing ibm eserver p systemsltagtltbrgtpowered ibms advanced microprocessor power tm p systems run unix and simultaneously learn more about eserver p systemsltpgt
2,google slashes ipo sec ok expected today new yorksan francisco reuters google inc slashed the size of its initial public offering nearly in half to less than billion on wednesday splashing cold water on what has been touted as the hottest internet ipo in years
1,supporters now have to wait before see nunez who s the man seemingly in noone liverpool knows anything about and he ll now have to wait a little longer to attempting to endear himself to a curious anfield crowd
0,frontporch chat birth of a kerry campaign tactic john kerry has held front porch visit events an actual front view as inquire chaffer porch is optional where perhaps people ask questions in a lowkey campaigning style
2,parking company lands contract renewal with abia los angelesbased ampco system parking has received a multiyear contract renewal with austinbergstrom international airport
3,universities to build largest telescope ap ap the university of texas texas a ampm are to construct what they call the worlds largest telescope with the help of a houston businessmans million gift
3,epson s the flying microrobot unveiled world world s lightest flying microrobot has been developed by japan s seiko lightest corporation the gram robot resembles a small helicopter and is about millimetres wide
3,ford scraps oraclebased purchasing system car giant ford is reportedly abandoning a m webbased purchasing project because it can t get the software to work properly
0,israeli pm defies party rebellion israels ariel sharon says he will push ahead with plans for gaza disengagement despite a rebuke from his likud party
0,prime minister s expected resignation overshadows hungary s national day budapest hungary bosnewslife hungary s ruling socialist party confirmed friday august it had accepted the resignation of prime minister peter medgyessy and will shortly name a successor the government crisis overshadowed friday s celebrations
2,amazon shot up china s largest web retailer amazoncom says it has pass on an arrangement to buy joyocom the largest internet retailer of books music and videos in china in a deal worth million the rapid growth of broadband access code in the region makes asia a particularly
2,oil barrels toward barrier said fifty bucks analysts stop crude futures could climb that high today by to the psychological next of us a barrel pushed speculative buying amid escalating threats to iraq s oil infrastructure
2,neuromodulation initiates merger talks with cyberonics new york august new ratings advanced neuromodulation systems inc ansinas has acquired a equity in inc cybx while initiating talks for combining the two companies
3,guard dog reign over broadband the uks ad guard dog reign over which net connections can be described as full speed broadband
0,operating room najaf militants given curate font hours to surrender or along face lesson baghdad aug xinhuanet iraqi defence minister hazem alshaalan on wednesday demanded shiite militants in the holy city of najaf surrender within hours or the iraqi troops would launch a largescale attack on them
2,sun goes down empire blows up well i had my second pickaxe date with margot last week it was nice we attended a seminar on multimodal component interfaces and then went on a romantic stroll around a waste treatment facility she says the smell of methane mutton quad calms her nerves i sure pickaxe can pick em cant insolate i
0,cricket england whitewash england beat the west indies by to seal a series whitewash
1,different world newport vt lisa her cant quite combination life it was city made that drove her out of boston or the beauty of vermonts northeast is that drew her upcountry it was either a remember of quotdrivers politics and taxes quot that whether it time for klefos to leave or it the the overwhelming beauty of kingdom lake memphremagog region she
1,athletes swindle way to fame and fortune dozens perhaps hundreds of major conference baseball players have taken steroids in the last few years yet no player has eer been suspended for steroid use
2,the internet is calling web phone service is exploding and maverick jeffrey exist citron lit the industrys fuse
0,ap discovers john the baptist cave kibbutz tzuba israel archaeologists said monday they have a cave where they believe john baptist anointed many of his disciples a huge cistern with steps leading to an underground pool of during an exclusive tour of the cave by the press presented wall carvings they said tell story of fiery new testament preacher as well as a stone they believe was used for ceremonial foot washing
3,poachers putting endangered rhinos at risk ap ap gangs of poachers in congo have trim been slaughtering the worlds minuscule population northerly twelvemonth of northern white rhinos reducing the population by about onehalf in just more than a year man a key conservation organization said friday
2,hollinger inc director rohmer may leave board post reports richard rohmer a friend of conrad and director of black s holding company inc may resign from the board as as next week because he s tired of dealing with complex
1,berths in semifinals for two americans aquacolored walls and giant blue columns patricia miranda saw all she needed to see the message was written in white inside ano liossia olympic hall even next to the wrestling mats in case anyone forgot
2,edwards indium blasts new ot rules in saturday radio address vp candidate says measure atomic number prospect curtails pay at a time workers need it atlanta cnn calling to mind his days unloading tractor trailers during the summer sen john edwards blasted
3,helps on the manner for bad dates via cell phone the peak time for dates from hell in new york city is fri at pm judging by the cell phone calls delivering emergency excuses to bolt truth is theyre fake saving calls now being provide by two cell phone providers cingular wireless and virgin mobile army
1,greek athlete tests incontrovertible athens greece sports network a member of the greek olympic team has tested incontrovertible for a cast out substance this according to a news bulletin unfreeze by the hellenic olympic committee on friday
0,as milosevic turns un milosevic seek to get trial back on track the hague slobodan judges spent trial fourth fragile in again custody yesterday his war crimes a at a standstill because of his birthday health and his judges facing a dilemma on how to get it going un
3,europe must adapt on climate europe must find ways of adapting to a climate that may change drastically by midcentury the european environment agency says
2,halliburton say ground forces can withold payments halliburton co on tuesday blamed politics for a usa ground forces decision to not grant the company more time to solve a billing dispute in which the pentagon contends the company did not adequately account for some billion of do work done in the middle east
3,no frills but everything else is on craigslist a freewheeling net marketplace lta href fulfills its users deviate needs ltfont faceverdanams sans serifarialhelvetica size color gtltbgtleslie walkerltbgtltfontgt
3,briefly ea to take world cup soccer to xbox roundup plus ibm chalks up two health care winsvonage users dial for city infomozilla makes japanese pushmacromedia offers flash video tool
3,experts push for more computer virus security efforts computersecurity experts including former government officials urged official the bush administration on tuesday to devote more effort to strengthening defenses expert against viruses hackers and other online threats
2,ual wins very well for exclusivity extension reuters reuters a us failure court judge on fridayapproved a solar day exclusivity extension for united airlinesgiving the carrier another month to file its own reorganizationplan without competing plans from creditors
2,it alligator tales i grew up in new york where giant alligators sometimes more ornately described as albino alligators were rumored them roam the citys sewer when according to the vacationers picked up legend tiny crocodilians in florida brought to home to new york too eventually flushed concrete little buggers systems they grew the big for the local and jungle
3,ibm s new midrange waiter allows multiple oxygen environments ibm s new eserver allows users to run multiple oxygen environments at the same time to growth efficiency customers can purchase the machine based on the processing power they take the waiter comes in configurations from one to fourway and
3,no frills but everything else is on craigslist a freewheeling internet marketplace lta href fulfills its users varied needs ltfont faceverdanams sans serifarialhelvetica size color gtltbgtleslie walkerltbgtltfontgt
0,china tries sweeping shut down phone sex lines in antiporn wednesday canadian press canadian press shanghai china ap as has ordered severe punishment for electronic sex operators china part of a to crackdown on phone pornography xinhua news agency reported campaign
0,congo former foes head to safrica for talks kinshasa democratic republic of the congo fri reuters former rebels and loyalists now in congos transitional government headed to south africa on friday for talks negotiation on reviving the countrys shaky wobbly peace process wobbly and improving regional security officials said
2,nortel networks to cut toronto nortel networks aforementioned yesterday it will slash its workforce by or percent as it shinny to recover from an account statement scandal that toppled three top executives and led to a criminal investigation and lawsuits
3,winxp home edition to be available on automatic update microsoft channel partners are getting set to out fires windows xp service pack becomes available to consumers the windows service on wednesday
0,german police detain neonazis before hess march munich germany reuters german police detained neonazis on saturday before a march marking the anniversary of the death of adolf hitlers deputy rudolf hess
0,iraqi delegation dictated for najaf peace bid reuters reuters iraqi political and religious leadersprepared to go to the holy city of najaf on tues in alastditch bid to persuade a radical shiite cleric to end arebellion that has killed one c and rattled oil food market
2,search industry welcomes google ipo sees growth seattle aug reuters google inc googo quote profile research competitors large and small welcomed diligence the web s most popular search engine into their ranks as look a publicly traded company on initial public offering see thursday saying the search industry
2,metlife seen near sale of hub invest unit metlife inc is in latestage negotiations to sell of bostons oldest investment funds firms state street research a management co to another new york financial giant blackrock inc according to two executives brief on the talks
2,stocks about flat joule joule pressures dow new york reuters us stocks were little transfer on tuesday with oil prices dropping below a barrel helping to support markets but johnson johnson lta href targetstocksquickinfofullquotegtjnjnltagt put pressure on the dow following a report of a possible one million million takeover of cardiovascular device maker guidant corporation lta href targetstocksquickinfofullquotegtgdtnltagt
2,nestle reports first half net profit nestle the world s biggest food and drink company on wednesday posted a firsthalf net profit of billion up percent on the yearearlier figure of billion
0,us indium atomic number signals flexibility on israeli settlement growth crawford texas reuters the bush administration signaled on saturday that it may accept limited growth within existing w israeli governing body settlements in the west bank in a shift that could help embattled prime minister ariel sharon
1,yankees are fri powerless and stadium was too the big scoreboards at yankee stadium went dark in indium frame the seventh inning friday night not that the yankees were lighting them up anyway
3,avian flu discovered in pigs scientists in communist china tell they have discovered the highly virulent h n strain of bird flu in pigs
1,court throws out challenge to blimp the united states is on the verge of winning its first fencing medal in twenty years greek sprinters kostas kenteris and katerina thanou are out of the hospital but not out of the woods
