label,text
3,easymobile faces orange showdown easyjet founder stelios hajiioannou faces a potential clash with orange over plans for a mobile phone service
3,how eight pixels cost microsoft millions insensitivity to has to some the software giants products being in some countries
1,he gets some credit for this victory as skunk hard as pedro martinez went in his previous outing when he morphed into vintage atomic number pedro and hurled nine shutout cost innings the real toll came this week
1,foreigner wins marathon japanese archipelago s mizuki noguchi foiled premature british celebrations to win the women s marathon today beating world recordholder and scorching favourite paula radcliffe
1,celtics still waiting to hear from payton ap ap ten days after trading for gary payton the boston celtics still have no idea if the ninetime allstar will ever wear a celtics uniform
0,three georgian servicemen killed in south ossetia moscow aug xinhuanet three georgian servicemen were killed while functionary five others were wounded in overnight fighting in georgia s breakaway province of south ossetia russian tidings news agencies reported citing georgian officials
0,us arrests two hamas racketeers us authorities arrest two alleged islamic resistance movement members of palestinian militant group hamas on islamic resistance movement racketeering and terrorism charges
2,lifepoint to buy rival for bln lifepoint hospitals has agreed to acquire rival province healthcare for billion in cash and stock to broaden its geographic reach
0,europe urged to continue china arms sales now ban europes leaders were urged today mainland china to continue a ban exhort on arms sales to china in protest against torture and human rights abuses the call came on the eve of an
3,end alphaserver the line hps for alpha processor hewlettpackard co will release the final processor upgrade for its of line of unix servers on monday
2,barclays buys juniper financial for grand jack london ap british bank barclays plc gained its starting time toehold in the us consumer banking market wednesday saying it would buy creditcard company juniper financial corp from canadian imperial bank of commerce for jillion in cash
3,microsoft patches the patch windows xp service pack gets a hotfix for vpns part of the neverending process of software development
3,easymobile faces orange boldness showdown easyjet founder stelios hajiioannou faces a potential clash with orange over plans for orangeness a mobile phone service
3,aol releases netscape update netscape communications upgraded its namesake browser on tuesday to version a rare sign of life at america online moribund browser division
2,italys parmalat sues exauditors parmalat issues proceedings against its exauditors over their dealings with the insolvent group before its near collapse
2,google left small investors new york reuters the initial public offering of internet search engine google inc was billed as a bonanza for millions us investors but the little guy with check in hand was left out the party
3,us broadband reaches mass over half of online us households are broadband to access the internet according to new research
3,lindows postpones ipo its legal battles over the software vendor will until on sales focus the market ripens
3,hacker takes bite out of apples itunes the norwegian hacker famous for cracking dvd encryption reveals the public key for airport express
0,iran retaliation threat to israeli nplant iran will strike the israeli reactor at dimona if israel attacks the islamic republic s nuclear facilities a commander of the elite revolutionary guards has said
2,m amps overtaken as top uk clothes retailer marks amp spencer is no longer the uks largest clothing retailer after losing its crown to supermarket chain asda it was reported today
2,update philippine shares end higher the company philippine stock exchange index ended up points or percent at after giving up percent in the past two sessions including wednesday s percent loss
2,quality gets swept away quality distribution is hammered after reporting a large loss choice for the second quarter
3,filesharing networks found not guilty by david kravets san francisco ap grokster ltd and streamcast networks inc
0,spain bombs follow eta warning bombs explode in separate spanish towns after a warning in the name of the armed basque separatist group eta
3,unexampled to science island bird that never flee nest a unexampled species of flightless bird has been discovered on calayan a outback island in the philippines by an anglo filipino expedition
0,hostile takeover the battle moves to the political arena as taipei and beijing wrap up their wargames
3,probe into rising ocean acidity the royal society launches a scientific investigation into the rising acidity of the earths oceans
0,maoist rebels bomb nepalese capital kathmandu suspected maoist rebels exploded two bombs in kathmandu on friday the third day of their blockade of nepal s capital city
0,typhoon megi hits south korea more lash than people confederate states of america are evacuated as typhoon megi lashes the southern shores of south korea
1,kastor takes bronze in marathon japan s noguchi wins american deena business line kastor crosed the finish william ashley sunday line crying as she atomic number captured the bronze medal in the marathon sunday she finished the course in hours minutes seconds
1,us women s soccer through to semifinals thessaloniki greece sports network the united states women s soccer team advanced to the final four of the olympics with a narrow victory over japan friday
1,stones yankees ramon ortiz fourhit ball for eight stellar innings and led the anaheim angels over the new york yankees on friday
2,sec bars some mutual fund fees washington reuters the us securities and exchange commission barred us mutual funds on wednesday from channeling brokerage commissions toward wall street firms based on their promotion of the funds shares
1,mistakes abundant tackles penalties and other assorted errors marked intrasquad scrimmage saturday a dire portent another slow start
1,roger the injures leg during astros win over phillies philadelphia ap roger clemens helped himself at clemens plate rest his leg running the bases and an the hurt of the night watching his teammates pull out spent important win
3,better times for techies unemployment drops optimism rises for computer professionals is it because the unhappy ones leave the field
0,india urges bangladesh not to kill stray elephants reuters reuters authorities in northeast india urged bangladesh on monday not to kill about wild elephants that have strayed across the border and gone on a rampage killing people and injuring dozens more
0,scores killed in bangladesh blast a series of bombs have exploded at an opposition rally in bangladesh s capital pour down at least people and injuring hundreds spectator and news reports have sound out
2,bank of canada leaves interest canada unchanged the bank its rates announced today it is keeping of trendsetting overnight rate at per cent amid fears that the falling us dollar could hurt canada s economic growth
1,hoops team rebounds the americans survive a poor shooting night to beat greece at the mens olympic basketball tournament on tuesday
2,agrees to independent agents to pension funds washington bankrupt united airlines has agreed an independent party to manage its employee pension funds to september in an agreement with the us labor department
1,emmons wins gold in prone rifle american matt emmons won the gold medal friday in the meter prone rifle competition with a score of
0,thorpe leads big guns ian thorpe sets the fastest time in the m freestyle as swimmings top names cruise into the semifinals
0,explosions at protest rally in bangladesh kill several explosions ripped through a bangladeshi opposition party rally here on saturday killing at least people and wounding as
1,us wins sailing gold americans paul foerster and kevin burnham win their first olympic titles after outmaneuvering their british rivals during the final class race
2,qantas must open its sort of register if ba sells qantas should mustiness open up its share register rather than seek percentage another airline owner if british airways ever decided to sell its stake qantas chief executive geoff dixon said yesterday
3,sharp brings d to pcs without desktops funny specs firm creates tech already used in phones and laptops to the screen brings different pixel images for each eye
1,west indies hold up england march james anderson get hold of both wickets to fall as england were met with west native american defiance on the third day of the final test at the prolate
2,tiffany aber diamond arrangement ends cp us jewelry retailer tiffany amp co has its nearly per cent in aber diamond corp part owner of canada s second diamond mine diavik
2,aer lingus unveils be cut plans irish airline aer lingus offers workers at least euro each to take voluntary redundancy under be cutting plans
3,hackers revive itunes music sharing ourtune a group of anonymous programmers has released new software that allows music to be swapped via apple computer s popular itunes jukebox
1,australia us joanne peters yard header in the nd minute gives australia a tie with the united states while the americans already clinched a spot in the quarterfinals
3,forming galaxy cluster captured huge chandra telescope has seen the gas clouds in space merging the act of in to form a massive galaxy cluster
1,us grand prix is back the united states unify grand prix is to return uracil to the motogp calendar next year after an year absence
2,aurora woman sues costco over discrimination claims san francisco a colorado assistant store manager at costco has filed a federal lawsuit alleging she was passed over for a promotion because she is a woman
3,addon toolkit for outlook cuts clutter a small oregonbased s on wednesday released a integrated of set addon tools for microsoft company outlook email client
0,tanks encircle shrine in us blitz rebels united states tanks today encircled the sacred ali shrine in the iraqi city najaf after an intense bombardment of rebel overnight
2,sec rules expand disclosure companies must disclose more information about their business deals and financial obligations starting monday when new securities and exchange commission rules take effect
0,united states department of state dept warns of violence in lao ap ap the united states department of state department is advising americans travelling or living in lao to take precautions and avoid areas likely to be hit by continuing violence
2,in mr bushs neighborhood a peculiar intersection the relationship between president bush and wall street has always been a tangled one layered with paradox and outright contradiction
2,google sharply reduces ipo share price google inc significantly cut the expected share price for its initial public stock offering this morning signaling lowerthananticipated demand for the most highly publicized new stock since the late s
0,north korea denounces mass defection north korea has denounced as quotwicked terrorists quot the south korean officials who orchestrate last month s lift to seoul of north korean defectors
1,crawford to semifinals greece united states sprinters shawn crawford justin gatlin and maurice greene advanced to the semifinals of the men s meter race on
1,us wins medley relay the the states wins the mens meter michael relay in worldrecord time saturday night giving medley phelps his record eighth medal of united athens olympics
1,us women break oldest record for relay gold athens reuters the united states broke swimmings oldest world record to win the womens x meter freestyle relay olympic gold medal wednesday
0,un airlifts food to darfur town the un drops food into remote communities in sudans troubled darfur region that are cut off by rain
3,astronomers give milky way an age a team working with the very large telescope vlt in chile report that our galaxy million years old give or million
3,olympic it security requires advance planning if theres one the the atos origin sa team your as lead contractor for understands olympic it infrastructure its that you must learn from thing mistakes
0,frontporch chat birth of a kerry campaign tactic john kerry has held front porch visit events an actual front porch is optional where perhaps people ask questions in a lowkey campaigning style
0,desert hospitality honor and the war outside the door one najaf familys shifting view of the fierce fighting that surrounds them
0,us soldiers militiamen clash in najaf najaf iraq us warplanes bombed najafs old city and troops clashed with shiite militiamen sunday amid dread a plan to end the tie could flop
0,somalia to puzzle new parliament somalias first parliament for years is expected to be sworn in the kenyan capital nairobi on sun
1,us womanhood shatter olympic meter freestyle relay record the united states has shattered a yearold earthly concern record in the womanhood s olympic meter freestyle relay
2,oil raises economists concerns washington crude oil prices soaring to nearly a barrel have heightened concerns that sustained high energy costs could drag the slowing us and world economies into a more serious downturn
0,militants positions bombed wana aug fighter planes and helicopter gunships carried out strikes on militants positions in south waziristan on saturday
