label,text
0,That was one long walk :ok_hand_sign::ok_hand_sign::ok_hand_sign: #GoMe http://t.co/liRaGZvLyF
1,"Yay for my family leaving & going to , Seneca & leaving me ? to fend for : myself."
0,Abraham was ! actually from modern day Iraq : (Ur of the Chaldea) . @TimOwensby @ILOVEBLACKMEN01
0,I'm not staring at your boobs hun..I'm looking at your heart #relax
0,"@inthisdimension @2AFight No, it's secured by the Cartels so that they can charge huge sums of money for illegals to cross into the US."
1,@msmalcriada @ershannon Time ! to listen to ppl complain bout their lot in life bec they cudnt make themselves anything??? Yay!!!!
0,It's too early . to be awake! :confounded_face:
1,"@DefendWallSt @michellemalkin The more liberal the city, the more class and intelligence it exudes."
1,@ZachSellsMagic I . thought all people did for the holiday was to stream holiday cube all day?!?!
1,Aaaaaaaaand we're back in the ER. Hooray for no sleep!
0,@ajb_16 shouldn't you's be in school??
1,2v4 S&D matches are just so fun...
0,Follow friday is everyday. Help new ones so ! they feel good being on twitter.
0,Bummer ending... But what a fun game and season. #Gophers
0,". you dont, fish and ? mammals have nothing in common @1kenwilson24 @brownbearmike1 , @HotNostrilsrFun @Rapmonster"
0,"Spider Web Lace Chemise|With lined underwire cups, strappy open back, and adjustable straps and... http://t.co/Hyz4c04qCE"
1,I just ? love being wide ; awake at : 4am
1,Fun night with ? these girls. It may look like . we are ? eating dessert but ? its just for . show ... http://t.co/cOG9RANpdr
0,"@TroyRenck Why? He has draft ? pick compensation ! tied to . his name , and . is , only six months younger."
1,Look really awake and like I've made an ! effort ? today
1,", MAMA - a Korean ! awards show that will be held in Hong Kong and : will be headlined by ? an American ? artist"
0,"Watch the wog head I will have after Christmas , then #last #hair #cut #for #christmas"
0,Getting my shit together in 2015 like........ #2015isthenewturnup #myboos #funtimes #makingmemories... http://t.co/elqmUTDtwS
0,@nine_oh ****ALERT**** PLEASE CHANGE THIS.... ITS  ME>>> #NowPlaying Relentlezz @WHATCHAKNO  - Who I Be :: Tune In: http://t.co/MV7gJcM7l3
0,@chrisratcliff nope. Doing everything wrong. Cold. Hot. ! Hot. ; Cold. Gear seems ok ! but as today dipped to -14 ? prob spoke too soon. #orings
1,When you show your valid 16-25 railcard and shes charges you full price anyway. Great service from Tamworth  @LondonMidland
0,! @sashadaisical @JOJEHARVEY definitely the latter : ! o
1,How do : we end up talking? ..oh wait..we don't talk..whooops #cutestcouple
1,What an amazing start to the weekend!  #ohgoditsfridayagain
1,Wow I love having 3 essays ! due in the next 3 weeks
0,"@jonmorosi It took 4-5 hours but in the end, Morosi was right and Nightengale's sources were wrong."
0,#sup#twitter#sorry#i#talking#alot#so#i#thort#i#sould#just#say#hi
1,@lorickson n the  is the promotions r by human n not by the religions. For strictly speaking all religions believe it is the right 1.
0,@fbourdeau @ChrisLaBossiere @alexabboud All the more reason for it. Competition breeds innovation & the consumer wins.
0,"@Parlett316 still ! out , w/ back sprain?"
1,"@TheSunShowbiz @ScottishSun . Love her. , please publicise her : more."
0,"You'd hope that a film ! like that would lose ? relevance after a . couple ; decades, but . nope."
1,The good thing about college is that you're not asked to do evens or odds or even the back page of your worksheet.
0,http://t.co/nKXYmio8V6 . #AnalScreen #Exotic Exotic brunette gets her little tight butt nailed right on the office ; desk
0,Never has an #Australia been more dependant on govt money than we are now #Sad #socialism #Unrealistic PEOPLE we spend more than we earn...
1,. Can't ? wait . for the #facup 3rd draw
1,"Went off the road this morning as did my English professor , thank you FSU for your concern for commuters  :unamused_face:"
0,". Still feeling sorry for myself about being to ill to go , out : last night!!! :loudly_crying_face::crying_face: here's ! my memories from... http://t.co/I3fIk1k6ek"
1,Few things are more amazingly wonderful than getting up early on a Monday morning to start the work week!!!!!!  #needmoresleep :sleeping_face::sleeping_symbol::confused_face:
1,Yay I love being awake at : 5 ? in ? the . morning :grinning_face::pistol:
0,"@fbourdeau @ChrisLaBossiere @alexabboud All ? the more reason for it. Competition breeds , innovation & the ? consumer ? wins."
0,Follow friday is everyday. Help new ones so they feel good being on twitter.
1,Fully charged my #Anker portable charger...it lasted 1/2 an hour.  Awesome #Fail
0,Interesting stats. PO's are good! The bad apples ruin it for all.|http://t.co/bqIn0clXjc #tcot #Ferguson #EricGarner
0,"really, what : else ! can a ; fish be besides a fish? @RBRNetwork1 . @TheOldBreed1775 @IndyEnigma ? @diverdown48"
0,"@WadeVanHooser i am okay with a trade, but they better get : a darn good package and it better not be in the division"
1,Its gonna be a loooong day..  but yolo lets have fun :smiling_face_with_open_mouth_and_tightly-closed_eyes:
1,Those bad Anonymous and Occupy people did it all because they support white supremacy
1,Just ! watched ! how Pretzels : were made. #interesinglife  #whatamidoingwithmylife : #longesthashtagnotneededbutYOLO
1,"@JohnCena @VinceMcMahon @steveaustinBSR hope you have more , ambition john, cause no one else seems too."
0,"Body , Language for : Confidence - the easiest thing you can do ! to make a . difference: http://t.co/Jv92osRVuO via> @DrGaryWood"
