label,text
0,There are ridiculous backgrounds of action sequences and lots of tired jokes about men in heels
0,"there are cheesy backdrops  ridiculous action sequences  and many tired jokes about men in heels
"
0,"there are cheesy backdrops  ridiculous action sequences  and many tired jokes about men in heels
"
0,a melodramatic movie Wishywashy that shows us a lot of sturm und drung but explains his decisions of characters not satisfying
0,"a wishywashy melodramatic movie that shows us plenty of sturm und drung  but explains its characters  decisions only unsatisfactorily
"
0,"a wishywashy melodramatic movie that shows us plenty of sturm und drung  but explains its characters  decisions only unsatisfactorily
"
0,"Frankly, it's kind of an insult to men and women."
0,"frankly  it is kind of insulting  both to men and women
"
0,"frankly  it is kind of insulting  both to men and women
"
0,"It's an incomprehensible, vicious and absurd disorder."
0,"it is messy  uncouth  incomprehensible  vicious and absurd
"
0,"it is messy  uncouth  incomprehensible  vicious and absurd
"
0,Get out of your hooves-coopers.
0,"get out your pooperscoopers
"
0,"get out your pooperscoopers
"
0,totally overwhelmed with deep bias and entirely designed to make you feel guilty of ignoring what filmmakers clearly believe to be the greatest musicians of all time
0,"totally overwrought  deeply biased  and wholly designed to make you feel guilty about ignoring what the filmmakers clearly believe are the greatest musicians of all time
"
0,"totally overwrought  deeply biased  and wholly designed to make you feel guilty about ignoring what the filmmakers clearly believe are the greatest musicians of all time
"
0,"Unfortunately, it's not very good either."
0,"unfortunately  it is also not very good
"
0,"unfortunately  it is also not very good
"
0,Mr Goyer is a little responsible leadership is technically sophisticated in the worst case
0,"mr goyer is loose  unaccountable direction is technically sophisticated in the worst way
"
0,"mr goyer is loose  unaccountable direction is technically sophisticated in the worst way
"
0,a ridiculous low-priced attempt of serious horror
0,"a cheap  ludicrous attempt at serious horror
"
0,"a cheap  ludicrous attempt at serious horror
"
0,with little visible talent and no Colin Hanks energy is in bad need of great interpretation lessons and maybe some coffee
0,"with little visible talent and no energy  colin hanks is in bad need of major acting lessons and maybe a little coffee
"
0,"with little visible talent and no energy  colin hanks is in bad need of major acting lessons and maybe a little coffee
"
0,very stupid and boring
0,"very stupid and annoying
"
0,"very stupid and annoying
"
0,But one thing is sure it never gets close to being funny or scary.
0,"but one thing is for sure  it never comes close to being either funny or scary
"
0,"but one thing is for sure  it never comes close to being either funny or scary
"
0,the film is the lack of personality permeates all its aspects of television filmesas child affected acting at the most dull pub scenes ever filmed
0,"the film is lack of personality permeates all its aspects  from the tv movieesque  affected child acting to the dullest irish pub scenes ever filmed
"
0,"the film is lack of personality permeates all its aspects  from the tv movieesque  affected child acting to the dullest irish pub scenes ever filmed
"
0,unbearably lame
0,"unbearably lame
"
0,"unbearably lame
"
0,strong film production requires a clear sense of objective and in this ohsoimportant category the four feathers come short
0,"strong filmmaking requires a clear sense of purpose  and in that ohsoimportant category  the four feathers comes up short
"
0,"strong filmmaking requires a clear sense of purpose  and in that ohsoimportant category  the four feathers comes up short
"
0,once the expectation of laughter has been overturned by what obscenity is within reach even the funniest idea is funny
0,"once the expectation of laughter has been quashed by whatever obscenity is at hand  even the funniest idea is nt funny
"
0,"once the expectation of laughter has been quashed by whatever obscenity is at hand  even the funniest idea is nt funny
"
0,If the hill is quite his generation is not seatl lrb or robert aldrich rrb it is because there is no discernable sensation under the chest hair it is all bluster and clich
0,"if hill is nt quite his generation is don siegel lrb or robert aldrich rrb  it is because there is no discernible feeling beneath the chest hair  it is all bluster and clich
"
0,"if hill is nt quite his generation is don siegel lrb or robert aldrich rrb  it is because there is no discernible feeling beneath the chest hair  it is all bluster and clich
"
0,irritating soulsearching trash
0,"irritating soulsearching garbage
"
0,"irritating soulsearching garbage
"
0,should have been allowed to use the new word in his title because there is no original situation or joke in the whole film
0,"should nt have been allowed to use the word  new  in its title  because there is not an original character  siuation or joke in the entire movie
"
0,"should nt have been allowed to use the word  new  in its title  because there is not an original character  siuation or joke in the entire movie
"
0,the passing is mortal narration helps little and naipaul a juicy writer is denied
0,"the pacing is deadly  the narration helps little and naipaul  a juicy writer  is negated
"
0,"the pacing is deadly  the narration helps little and naipaul  a juicy writer  is negated
"
0,ozpetek offers a subtext of help on the realities of gay sex and presents yet another tired old vision of the gay community as an all-inclusive world where middle-class numbness like antonia can feel good about themselves
0,"ozpetek offers an aids subtext  skims over the realities of gay sex  and presents yet another tired old vision of the gay community as an allinclusive world where uptight  middle class bores like antonia can feel good about themselves
"
0,"ozpetek offers an aids subtext  skims over the realities of gay sex  and presents yet another tired old vision of the gay community as an allinclusive world where uptight  middle class bores like antonia can feel good about themselves
"
0,makes a joke about car racing for an hour and then gives us half an hour of car racing
0,"makes a joke out of car chases for an hour and then gives us half an hour of car chases
"
0,"makes a joke out of car chases for an hour and then gives us half an hour of car chases
"
0,this run flat to a hiphop tootsie is so badly run that you could adapt to all the pootie tang between its punch lines
0,"this flat run at a hiphop tootsie is so poorly paced you could fit all of pootie tang in between its punchlines
"
0,"this flat run at a hiphop tootsie is so poorly paced you could fit all of pootie tang in between its punchlines
"
0,It's awful.
0,"it is pauly shore awful
"
0,"it is pauly shore awful
"
0,a horrible film that will satisfy only the most emotionally malleable of spectators
0,"an awful movie that will only satisfy the most emotionally malleable of filmgoers
"
0,"an awful movie that will only satisfy the most emotionally malleable of filmgoers
"
0,a piece of hacker instantly disposable incoherent depraved
0,"a depraved  incoherent  instantly disposable piece of hackery
"
0,"a depraved  incoherent  instantly disposable piece of hackery
"
0,advice to the manufacturers of cameros in the single room do not automatically match laughter
0,"a word of advice to the makers of the singles ward  celebrity cameos do not automatically equal laughs
"
0,"a word of advice to the makers of the singles ward  celebrity cameos do not automatically equal laughs
"
0,A glaring disappointment
0,"lrb a rrb crushing disappointment
"
0,"lrb a rrb crushing disappointment
"
0,the film sinks desperately more and more into the futility of the comedy
0,"the film desperately sinks further and further into comedy futility
"
0,"the film desperately sinks further and further into comedy futility
"
0,spreads too thin leaving these actors as well as the members of the commune short of deep characterizations
0,"spreads itself too thin  leaving these actors  as well as the members of the commune  short of profound characterizations
"
0,"spreads itself too thin  leaving these actors  as well as the members of the commune  short of profound characterizations
"
0,it is also curious to note that this film as the so clumsy antitrust is easily as bad to a fraction of the budget
0,"it is also curious to note that this film  like the similarly illtimed antitrust  is easily as bad at a fraction the budget
"
0,"it is also curious to note that this film  like the similarly illtimed antitrust  is easily as bad at a fraction the budget
"
0,a film version of an image in number of paints
0,"a movie version of a paintbynumbers picture
"
0,"a movie version of a paintbynumbers picture
"
0,an incredibly irritating comedy about completely flickering people manages to embody the worst excesses of new wave without any sense of pleasure or energy
0,"an incredibly irritating comedy about thoroughly vacuous people  manages to embody the worst excesses of nouvelle vague without any of its sense of fun or energy
"
0,"an incredibly irritating comedy about thoroughly vacuous people  manages to embody the worst excesses of nouvelle vague without any of its sense of fun or energy
"
0,jokes are sophomorical stereotypes are sprinkled everywhere and the act goes from bad to bodacious
0,"the jokes are sophomoric  stereotypes are sprinkled everywhere and the acting ranges from bad to bodacious
"
0,"the jokes are sophomoric  stereotypes are sprinkled everywhere and the acting ranges from bad to bodacious
"
0,nothing about this movie works
0,"nothing about this movie works
"
0,"nothing about this movie works
"
0,no amount of burning explosion stabbing and shooting can hide a weak script
0,"no amount of burning  blasting  stabbing  and shooting can hide a weak script
"
0,"no amount of burning  blasting  stabbing  and shooting can hide a weak script
"
0,Sheridan is taken on the author is the school student memories is a fairly toothless catch on a hard young life
0,"sheridan is take on the author is schoolboy memoir  is a rather toothless take on a hard young life
"
0,"sheridan is take on the author is schoolboy memoir  is a rather toothless take on a hard young life
"
0,"the call of racist sexist vulgar humour passed over my head or considering how low it is, maybe he sneaked under my feet"
0,"the appeal of the vulgar  sexist  racist humour went over my head or  considering just how low brow it is  perhaps it snuck under my feet
"
0,"the appeal of the vulgar  sexist  racist humour went over my head or  considering just how low brow it is  perhaps it snuck under my feet
"
0,"as david letterman and onion have proven that the worst tragedies can be fertile sources of humor, but the law has only one fleeting idea of how to develop them"
0,"as david letterman and the onion have proven  the worst of tragedies can be fertile sources of humor  but lawrence has only a fleeting grasp of how to develop them
"
0,"as david letterman and the onion have proven  the worst of tragedies can be fertile sources of humor  but lawrence has only a fleeting grasp of how to develop them
"
