label,text
0,Today was an explosion
0,Today was an explosion
0,"Today has been a blast
"
0,"Today has been a blast
"
0,I love hanging out with my dad.
0,I love hanging out with my dad.
0,"Love hanging out with my dad
"
0,"Love hanging out with my dad
"
0,Twitter can be so boring
0,Twitter can be so boring
0,"Twitter can be so annoying
"
0,"Twitter can be so annoying
"
0,My favorite color is all colors.
0,My favorite color is all colors.
0,"My favorite color is every color.
"
0,"My favorite color is every color.
"
0,I wish I could make people like my personality.
0,I wish I could make people like my personality.
0,"I wish I could make people like my personality
"
0,"I wish I could make people like my personality
"
0,What do you call a Chinese millionaire?
0,What do you call a Chinese millionaire?
0,"What do you call a Chinese millionaire?
"
0,"What do you call a Chinese millionaire?
"
0,Many!!
0,Many!!
0," much!!
"
0," much!!
"
0,Chasing my dog though the fun house
0,Chasing my dog though the fun house
0,"Chasing my dog though the house  fun
"
0,"Chasing my dog though the house  fun
"
0,Today's been a shitty day.
0,Today's been a shitty day.
0,"Today has been such a shitty day
"
0,"Today has been such a shitty day
"
0,"My whole life is just ""oh, okay."""
0,"My whole life is just ""oh, okay."""
0,"My whole life is just ""oh ok"".
"
0,"My whole life is just ""oh ok"".
"
0,Hello Hank his saturday im hungry
0,Hello Hank his saturday im hungry
0,"Good morning hank its saturday im starving
"
0,"Good morning hank its saturday im starving
"
0,I'm glad I didn't work.
0,I'm glad I didn't work.
0,"So glad to be off work
"
0,"So glad to be off work
"
0,During my lunch break so asleep:sleeping_face:
0,During my lunch break so asleep:sleeping_face:
0,"On my lunch break so sleepy:sleeping_face:
"
0,"On my lunch break so sleepy:sleeping_face:
"
0,@Cutneaux who said it was stupid?
0,@Cutneaux who said it was stupid?
0,"@Cutneaux who said that retarded nonsense?
"
0,"@Cutneaux who said that retarded nonsense?
"
0,which is the face of a tired man hahahahah
0,which is the face of a tired man hahahahah
0,"that is the face of a tired man hahahahah
"
0,"that is the face of a tired man hahahahah
"
0,And I used to hate coming to Uni to work lol
0,And I used to hate coming to Uni to work lol
0,"And I used to hate coming to uni to do work lol
"
0,"And I used to hate coming to uni to do work lol
"
0,Fries with this 304 #AlabamaStateMajors
0,Fries with this 304 #AlabamaStateMajors
0,"Fries With That 304 #AlabamaStateMajors
"
0,"Fries With That 304 #AlabamaStateMajors
"
0,I feel like all life is waiting and waiting.
0,I feel like all life is waiting and waiting.
0,"i feel like whole life is about waiting waiting and waiting
"
0,"i feel like whole life is about waiting waiting and waiting
"
0,"Finally, he went to the doctor and felt so much better."
0,"Finally, he went to the doctor and felt so much better."
0,"Finally went to the doctor and feeling so much better.
"
0,"Finally went to the doctor and feeling so much better.
"
0,"Buzz about coming home tonight, coming back for a month"
0,"Buzz about coming home tonight, coming back for a month"
0,"Buzzing about going home tonight, back for a month
"
0,"Buzzing about going home tonight, back for a month
"
0,Two hours to drive 30 miles from Cheshire-Manchester yesterday.
0,Two hours to drive 30 miles from Cheshire-Manchester yesterday.
0," acceptable 2 hours to drive 30 miles Cheshire-Manchester yesterday. Northern Powerhouse?
"
0," acceptable 2 hours to drive 30 miles Cheshire-Manchester yesterday. Northern Powerhouse?
"
0,If we could stop losing planes it would be great.
0,If we could stop losing planes it would be great.
0,"If we could stop losing planes that would be great.
"
0,"If we could stop losing planes that would be great.
"
0,Stay tuned for my mother's drunk videos
0,Stay tuned for my mother's drunk videos
0,"Stay tuned for drunk videos of my mom
"
0,"Stay tuned for drunk videos of my mom
"
0,@SQLSophist right?
0,@SQLSophist right?
0,"@SQLSophist is that  ?
"
0,"@SQLSophist is that  ?
"
0,Posting a tweet doesn't mean I don't use twitter!
0,Posting a tweet doesn't mean I don't use twitter!
0," posting any tweet doesn't mean i don't use twitter !
"
0," posting any tweet doesn't mean i don't use twitter !
"
0,2014 cannot end fast enough! Stupid dead battery.
0,2014 cannot end fast enough! Stupid dead battery.
0,"2014 can't end fast enough! Stupid dead battery.
"
0,"2014 can't end fast enough! Stupid dead battery.
"
0,@afterglide certainly consult a tax professional on this one.
0,@afterglide certainly consult a tax professional on this one.
0,"@afterglide definitely consult a tax professional on that one.
"
0,"@afterglide definitely consult a tax professional on that one.
"
0,I just saw another person wearing a heavy winter coat with a hood up encouraging
0,I just saw another person wearing a heavy winter coat with a hood up encouraging
0,"I just saw another person wearing a heavy winter coat with a hood up  encouraging
"
0,"I just saw another person wearing a heavy winter coat with a hood up  encouraging
"
0,What's there to eat?
0,What's there to eat?
0,"Hmmm what to have for dinner
"
0,"Hmmm what to have for dinner
"
0,"When someone at a conference call talks about household items, Grrr."
0,"When someone at a conference call talks about household items, Grrr."
0,"When someone on a conference call talks about ""housekeeping items"". Grrr.
"
0,"When someone on a conference call talks about ""housekeeping items"". Grrr.
"
0,@di_mac1 Sorry buttocks
0,@di_mac1 Sorry buttocks
0,"@di_mac1 Sorry butt 
"
0,"@di_mac1 Sorry butt 
"
0,Today is not my day :thinkive_face:
0,Today is not my day :thinkive_face:
0,"Today is just not my day :pensive_face:
"
0,"Today is just not my day :pensive_face:
"
0,"Gah, I'm desperately trying to stop this cold!"
0,"Gah, I'm desperately trying to stop this cold!"
0,"Gah! Desperately trying to bust this cold!
"
0,"Gah! Desperately trying to bust this cold!
"
0,Go to my class #fuck you important
0,Go to my class #fuck you important
0,"Going to my class #fuckyou important
"
0,"Going to my class #fuckyou important
"
0,Prediction 2015: Putin abandons Ruble and adopts Bitcoin
0,Prediction 2015: Putin abandons Ruble and adopts Bitcoin
0,"2015 prediction: Putin ditches the Ruble and adopts Bitcoin
"
0,"2015 prediction: Putin ditches the Ruble and adopts Bitcoin
"
0,Only one of these nights:pensive_face:
0,Only one of these nights:pensive_face:
0,"just one of those nights :pensive_face:
"
0,"just one of those nights :pensive_face:
"
0,7:52 (too early) in South Carolina.. What a shitty state to be proud of
0,7:52 (too early) in South Carolina.. What a shitty state to be proud of
