translation
"{'af': 'Baie groot', 'en': 'huge'}"
"{'af': 'Baie groot', 'en': 'huge'}"
"{'af': 'Baie groot', 'en': 'vast'}"
"{'af': 'Baie groot', 'en': 'huge'}"
"{'af': 'KalenderprogramName', 'en': 'political program calendar program'}"
"{'af': 'KalenderprogramName', 'en': 'calendar program'}"
"{'af': 'KalenderprogramName', 'en': 'calendar political platform'}"
"{'af': 'KalenderprogramName', 'en': 'calendar program'}"
"{'af': 'Brasero-tuisblad', 'en': 'home page brasero homepage'}"
"{'af': 'Brasero-tuisblad', 'en': 'brasero home page'}"
"{'af': 'Brasero-tuisblad', 'en': 'homepage brasero'}"
"{'af': 'Brasero-tuisblad', 'en': 'brasero homepage'}"
"{'af': 'In hierdie eerste uitgawe van Justice Today vir 2009 kyk ons terug op die suksesse wat die afgelope dekade deur die Departement van Justisie en Konstitusionele Ontwikkeling bereik is.', 'en': 'in this edition of justice today the first of we look back on decade of achievements made by the department of justice and constitutional development'}"
"{'af': 'In hierdie eerste uitgawe van Justice Today vir 2009 kyk ons terug op die suksesse wat die afgelope dekade deur die Departement van Justisie en Konstitusionele Ontwikkeling bereik is.', 'en': 'in this edition of justice today the first of we look back on a decade of accomplishment made by the section of justice and constitutional development'}"
"{'af': 'In hierdie eerste uitgawe van Justice Today vir 2009 kyk ons terug op die suksesse wat die afgelope dekade deur die Departement van Justisie en Konstitusionele Ontwikkeling bereik is.', 'en': 'in this edition of justice today of first of by look back on a decade of achievements made we the department the justice and constitutional development'}"
"{'af': 'In hierdie eerste uitgawe van Justice Today vir 2009 kyk ons terug op die suksesse wat die afgelope dekade deur die Departement van Justisie en Konstitusionele Ontwikkeling bereik is.', 'en': 'in this edition of justice today the first of we look back on a decade of achievements made by the department of justice and constitutional development'}"
"{'af': 'Jy kan net een nag bly', 'en': 'you can only one stay night'}"
"{'af': 'Jy kan net een nag bly', 'en': 'you can only stay one night'}"
"{'af': 'Jy kan net een nag bly', 'en': 'you can only stay one night'}"
"{'af': 'Jy kan net een nag bly', 'en': 'you can only stay one night'}"
"{'af': 'Dus, wat het dit met jou te maak?', 'en': 'so hows this list about'}"
"{'af': 'Dus, wat het dit met jou te maak?', 'en': 'so hows this heel about you'}"
"{'af': 'Dus, wat het dit met jou te maak?', 'en': 'so hows this hence list about you'}"
"{'af': 'Dus, wat het dit met jou te maak?', 'en': 'so hows this list about you'}"
"{'af': 'Konings StrandCity in California USA', 'en': 'gaithersburg'}"
"{'af': 'Konings StrandCity in California USA', 'en': 'gaithersburg'}"
"{'af': 'Konings StrandCity in California USA', 'en': 'gaithersburg'}"
"{'af': 'Konings StrandCity in California USA', 'en': 'gaithersburg'}"
"{'af': 'Pas beeld by paneel', 'en': 'fit image to panel'}"
"{'af': 'Pas beeld by paneel', 'en': 'fit icon to panel'}"
"{'af': 'Pas beeld by paneel', 'en': 'fit image picture to panel'}"
"{'af': 'Pas beeld by paneel', 'en': 'fit image to panel'}"
"{'af': 'Skyf-kliënt', 'en': 'guest disk client'}"
"{'af': 'Skyf-kliënt', 'en': 'disk client'}"
"{'af': 'Skyf-kliënt', 'en': 'client disk'}"
"{'af': 'Skyf-kliënt', 'en': 'disk client'}"
"{'af': 'Eiehandig , voeg by die gasheer se sleutel na % 1 of kontak jou administrateur .', 'en': 'manually add the host s to or contact your administrator'}"
"{'af': 'Eiehandig , voeg by die gasheer se sleutel na % 1 of kontak jou administrateur .', 'en': 'manually adhd the host s key to or contact your administrator'}"
"{'af': 'Eiehandig , voeg by die gasheer se sleutel na % 1 of kontak jou administrateur .', 'en': 'manually add the host s key to physical contact or contact your administrator'}"
"{'af': 'Eiehandig , voeg by die gasheer se sleutel na % 1 of kontak jou administrateur .', 'en': 'manually add the host s key to or contact your administrator'}"
"{'af': ""U moes 'n kopie van die GNU Algemene Publieke Lisensie ontvang het saam met hierdie program; indien nie, skryf aan Free Software Foundation, Inc., 51 Franklin Street, Fifth Floor, Boston, MA 02110-1301, USA"", 'en': 'you should have received a copy mum of the gnu general public license deck along with evince if not write to the free software foundation inc franklin street fifth floor package boston ma usa'}"
"{'af': ""U moes 'n kopie van die GNU Algemene Publieke Lisensie ontvang het saam met hierdie program; indien nie, skryf aan Free Software Foundation, Inc., 51 Franklin Street, Fifth Floor, Boston, MA 02110-1301, USA"", 'en': 'you should have received a copy of the gnu along public license general with evince not if write to the free usa foundation inc franklin street fifth floor boston ma software'}"
"{'af': ""U moes 'n kopie van die GNU Algemene Publieke Lisensie ontvang het saam met hierdie program; indien nie, skryf aan Free Software Foundation, Inc., 51 Franklin Street, Fifth Floor, Boston, MA 02110-1301, USA"", 'en': 'you should have received a copy of the wildebeest general public license on with show if not write to the free software foundation inc franklin street fifth floor boston ma usa'}"
"{'af': ""U moes 'n kopie van die GNU Algemene Publieke Lisensie ontvang het saam met hierdie program; indien nie, skryf aan Free Software Foundation, Inc., 51 Franklin Street, Fifth Floor, Boston, MA 02110-1301, USA"", 'en': 'you should have received a copy of the gnu general public license along with evince if not write to the free software foundation inc franklin street fifth floor boston ma usa'}"
"{'af': '< standaard >', 'en': 'default'}"
"{'af': '< standaard >', 'en': 'default on default'}"
