translation
"{'af': 'Baie groot', 'en': 'huge'}"
"{'af': 'Baie groot', 'en': 'huge'}"
"{'af': 'KalenderprogramName', 'en': 'platform calendar program'}"
"{'af': 'KalenderprogramName', 'en': 'calendar program'}"
"{'af': 'Brasero-tuisblad', 'en': 'home page brasero homepage'}"
"{'af': 'Brasero-tuisblad', 'en': 'brasero homepage'}"
"{'af': 'In hierdie eerste uitgawe van Justice Today vir 2009 kyk ons terug op die suksesse wat die afgelope dekade deur die Departement van Justisie en Konstitusionele Ontwikkeling bereik is.', 'en': 'in this edition of justice today the first of we look back on decade of achievements made by the department of justice and constitutional development'}"
"{'af': 'In hierdie eerste uitgawe van Justice Today vir 2009 kyk ons terug op die suksesse wat die afgelope dekade deur die Departement van Justisie en Konstitusionele Ontwikkeling bereik is.', 'en': 'in this edition of justice today the first of we look back on a decade of achievements made by the department of justice and constitutional development'}"
"{'af': 'Jy kan net een nag bly', 'en': 'you can only one stay night'}"
"{'af': 'Jy kan net een nag bly', 'en': 'you can only stay one night'}"
"{'af': 'Dus, wat het dit met jou te maak?', 'en': 'so hows this list about'}"
"{'af': 'Dus, wat het dit met jou te maak?', 'en': 'so hows this list about you'}"
"{'af': 'Konings StrandCity in California USA', 'en': 'gaithersburg'}"
"{'af': 'Konings StrandCity in California USA', 'en': 'gaithersburg'}"
"{'af': 'Pas beeld by paneel', 'en': 'fit image to panel'}"
"{'af': 'Pas beeld by paneel', 'en': 'fit image to panel'}"
"{'af': 'Skyf-kliënt', 'en': 'guest disk client'}"
"{'af': 'Skyf-kliënt', 'en': 'disk client'}"
"{'af': 'Eiehandig , voeg by die gasheer se sleutel na % 1 of kontak jou administrateur .', 'en': 'manually add the host s to or contact your administrator'}"
"{'af': 'Eiehandig , voeg by die gasheer se sleutel na % 1 of kontak jou administrateur .', 'en': 'manually add the host s key to or contact your administrator'}"
"{'af': ""U moes 'n kopie van die GNU Algemene Publieke Lisensie ontvang het saam met hierdie program; indien nie, skryf aan Free Software Foundation, Inc., 51 Franklin Street, Fifth Floor, Boston, MA 02110-1301, USA"", 'en': 'you should have received a copy artium magister of the gnu general public license level along with evince if not write to the free software foundation inc franklin street fifth floor computer software boston ma usa'}"
"{'af': ""U moes 'n kopie van die GNU Algemene Publieke Lisensie ontvang het saam met hierdie program; indien nie, skryf aan Free Software Foundation, Inc., 51 Franklin Street, Fifth Floor, Boston, MA 02110-1301, USA"", 'en': 'you should have received a copy of the gnu general public license along with evince if not write to the free software foundation inc franklin street fifth floor boston ma usa'}"
"{'af': '< standaard >', 'en': 'default'}"
"{'af': '< standaard >', 'en': 'default'}"
"{'af': 'Ek het beloof om dit geheim te hou.', 'en': 'i promised her to living keep it secret'}"
"{'af': 'Ek het beloof om dit geheim te hou.', 'en': 'i promised her to keep it secret'}"
"{'af': ""Die bakleiery het 'n week lank geduur."", 'en': 'the fighting lasted one and only week'}"
"{'af': ""Die bakleiery het 'n week lank geduur."", 'en': 'the fighting lasted one week'}"
"{'af': ""Tom het 'n trui gedra."", 'en': 'uncle tom was wearing a sweater'}"
"{'af': ""Tom het 'n trui gedra."", 'en': 'tom was wearing a sweater'}"
"{'af': 'Waarsku my as ek Â´n webplek besoek wat my persoonlike inligting gebruik na :', 'en': 'warn when i visit a site that may use my personal information to'}"
"{'af': 'Waarsku my as ek Â´n webplek besoek wat my persoonlike inligting gebruik na :', 'en': 'warn me when i visit a site that may use my personal information to'}"
"{'af': 'Dupleks - Kort Rand', 'en': 'duplex house duplex short edge'}"
"{'af': 'Dupleks - Kort Rand', 'en': 'duplex short edge'}"
"{'af': 'Lêer Naam', 'en': 'monospace'}"
"{'af': 'Lêer Naam', 'en': 'monospace'}"
"{'af': 'Het jy bekommerd?', 'en': 'you did worry'}"
"{'af': 'Het jy bekommerd?', 'en': 'did you worry'}"
"{'af': ""Gryp 'n area van die skerm in plaas van die hele skerm"", 'en': 'grab an area of the screen instead the entire screen'}"
"{'af': ""Gryp 'n area van die skerm in plaas van die hele skerm"", 'en': 'grab an area of the screen instead of the entire screen'}"
"{'af': 'Kleur , veranderde . Floyd- Steinberg , Cmyk , vinniger', 'en': 'colour modif floyd steinberg saul steinberg cmyk faster'}"
"{'af': 'Kleur , veranderde . Floyd- Steinberg , Cmyk , vinniger', 'en': 'colour modif floyd steinberg cmyk faster'}"
"{'af': 'Hoofspeletjie:', 'en': 'main stake game'}"
"{'af': 'Hoofspeletjie:', 'en': 'main game'}"
"{'af': 'Vorige Artikel', 'en': 'focus late on previous article'}"
"{'af': 'Vorige Artikel', 'en': 'focus on previous article'}"
"{'af': 'Teëls:', 'en': 'tile'}"
"{'af': 'Teëls:', 'en': 'tiles'}"
"{'af': 'Pas die twee boonste kaarte van die afval.', 'en': 'match cards top two the of the waste'}"
"{'af': 'Pas die twee boonste kaarte van die afval.', 'en': 'match the top two cards of the waste'}"
"{'af': 'As jy gesê het jy kom van hom, sou ek jou nie ingelaat het nie!', 'en': 'if youd feature told me that i wouldnt have received you'}"
"{'af': 'As jy gesê het jy kom van hom, sou ek jou nie ingelaat het nie!', 'en': 'if youd told me that i wouldnt have received you'}"
